id,side,timestamp,price,volume,mid_price
21627,bid,127100,1970.0,27.0,1971.5
21628,ask,127100,1973.0,27.0,1971.5
21629,bid,127200,1970.0,26.0,1971.5
21630,ask,127200,1973.0,26.0,1971.5
21631,bid,127300,1969.0,28.0,1971.0
21632,ask,127300,1973.0,28.0,1971.0
21633,bid,127400,1969.0,27.0,1970.0
21634,ask,127400,1972.0,27.0,1970.0
21635,bid,127500,1969.0,30.0,1970.0
21636,ask,127500,1972.0,31.0,1970.0
21637,bid,127600,1968.0,27.0,1970.0
21638,ask,127600,1972.0,27.0,1970.0
21639,bid,127800,1969.0,28.0,1970.5
21640,ask,127800,1972.0,28.0,1970.5
21641,bid,127900,1969.0,29.0,1970.5
21642,ask,127900,1972.0,29.0,1970.5
21643,ask,128000,1973.0,22.0,1972.5
21644,bid,128100,1969.0,29.0,1971.5
21645,ask,128100,1973.0,30.0,1971.5
21646,bid,128200,1970.0,22.0,1971.5
21647,ask,128200,1973.0,22.0,1971.5
21648,bid,128300,1971.0,25.0,1973.5
21649,ask,128300,1974.0,25.0,1973.5
21650,bid,128400,1970.0,23.0,1970.5
21651,ask,128400,1974.0,23.0,1970.5
21652,bid,128500,1970.0,22.0,1972.5
21653,ask,128500,1974.0,23.0,1972.5
21654,bid,128600,1971.0,22.0,1972.5
21655,ask,128600,1974.0,22.0,1972.5
21656,bid,128700,1971.0,26.0,1972.5
21657,ask,128700,1974.0,26.0,1972.5
21658,bid,128800,1969.0,21.0,1970.5
21659,ask,128800,1972.0,21.0,1970.5
21660,bid,128900,1970.0,25.0,1972.5
21661,ask,128900,1973.0,25.0,1972.5
21662,bid,129000,1969.0,23.0,1970.5
21663,ask,129000,1972.0,23.0,1970.5
21664,bid,129100,1970.0,27.0,1971.0
21665,ask,129100,1974.0,27.0,1971.0
21666,bid,129200,1971.0,26.0,1972.0
21667,ask,129200,1975.0,26.0,1972.0
21668,bid,129300,1971.0,23.0,1973.5
21669,ask,129300,1975.0,23.0,1973.5
21670,bid,129400,1971.0,24.0,1973.5
21671,ask,129400,1975.0,25.0,1973.5
21672,bid,129600,1970.0,30.0,1971.5
21673,ask,129600,1973.0,31.0,1971.5
21674,bid,129700,1969.0,23.0,1969.5
21675,ask,129700,1972.0,23.0,1969.5
21676,bid,129800,1970.0,30.0,1971.5
21677,ask,129800,1973.0,28.0,1971.5
21678,bid,129900,1971.0,28.0,1973.5
21679,ask,129900,1975.0,30.0,1973.5
21680,bid,130000,1971.0,29.0,1972.5
21681,ask,130000,1974.0,29.0,1972.5
21682,bid,130100,1971.0,22.0,1973.5
21683,bid,130200,1971.0,23.0,1971.5
21684,bid,130300,1971.0,26.0,1972.5
21685,ask,130300,1974.0,26.0,1972.5
21686,bid,130400,1971.0,27.0,1972.5
21687,ask,130400,1974.0,28.0,1972.5
21688,bid,130500,1971.0,21.0,1972.0
21689,ask,130500,1974.0,21.0,1972.0
21690,bid,130600,1971.0,21.0,1972.0
21691,ask,130600,1974.0,21.0,1972.0
21692,bid,130700,1971.0,28.0,1973.5
21693,ask,130700,1974.0,22.0,1973.5
21694,bid,130800,1969.0,23.0,1970.5
21695,ask,130800,1972.0,23.0,1970.5
21696,bid,130900,1968.0,32.0,1968.5
21697,ask,130900,1972.0,30.0,1968.5
21698,bid,131000,1969.0,26.0,1970.0
21699,ask,131000,1972.0,26.0,1970.0
21700,bid,131100,1969.0,22.0,1970.5
21701,ask,131100,1972.0,22.0,1970.5
21702,bid,131200,1968.0,30.0,1970.0
21703,ask,131200,1972.0,30.0,1970.0
21704,bid,131300,1970.0,21.0,1972.0
21705,ask,131300,1974.0,21.0,1972.0
21706,bid,131400,1972.0,21.0,1974.5
21707,ask,131400,1975.0,21.0,1974.5
21708,bid,131500,1971.0,26.0,1973.0
21709,ask,131500,1975.0,26.0,1973.0
21710,bid,131600,1971.0,30.0,1974.0
21711,ask,131600,1975.0,30.0,1974.0
21712,bid,131700,1972.0,30.0,1973.0
21713,ask,131700,1976.0,30.0,1973.0
21714,bid,131800,1972.0,27.0,1972.5
21715,ask,131800,1976.0,28.0,1972.5
21716,bid,131900,1971.0,25.0,1973.5
21717,ask,131900,1975.0,27.0,1973.5
21718,bid,132000,1971.0,26.0,1973.5
21719,ask,132000,1975.0,28.0,1973.5
21720,bid,132100,1972.0,24.0,1974.0
21721,ask,132100,1976.0,24.0,1974.0
21722,bid,132200,1971.0,29.0,1972.5
21723,ask,132200,1974.0,29.0,1972.5
21724,bid,132300,1970.0,24.0,1972.0
21725,ask,132300,1974.0,24.0,1972.0
21726,bid,132400,1969.0,23.0,1970.5
21727,ask,132400,1972.0,23.0,1970.5
21728,bid,132500,1970.0,30.0,1971.0
21729,ask,132500,1973.0,30.0,1971.0
21730,bid,132600,1970.0,29.0,1971.5
21731,ask,132600,1973.0,29.0,1971.5
21732,bid,132700,1969.0,23.0,1970.0
21733,ask,132700,1972.0,23.0,1970.0
21734,bid,132800,1969.0,25.0,1970.5
21735,ask,132800,1973.0,23.0,1970.5
21736,bid,132900,1969.0,32.0,1970.5
21737,ask,132900,1972.0,32.0,1970.5
21738,bid,133000,1969.0,23.0,1970.5
21739,ask,133000,1972.0,23.0,1970.5
21740,bid,133100,1969.0,24.0,1970.5
21741,ask,133100,1972.0,24.0,1970.5
21742,bid,133200,1969.0,28.0,1970.5
21743,ask,133200,1972.0,28.0,1970.5
21744,bid,133300,1969.0,32.0,1970.5
21745,ask,133300,1972.0,32.0,1970.5
21746,bid,133400,1969.0,29.0,1970.5
21747,ask,133400,1972.0,30.0,1970.5
21748,bid,133500,1969.0,30.0,1970.0
21749,ask,133500,1972.0,30.0,1970.0
21750,bid,133600,1969.0,23.0,1970.5
21751,ask,133600,1973.0,21.0,1970.5
21752,bid,133700,1969.0,27.0,1970.5
21753,ask,133700,1972.0,28.0,1970.5
21754,bid,133800,1969.0,23.0,1970.5
21755,ask,133800,1972.0,23.0,1970.5
21756,bid,133900,1968.0,24.0,1970.0
21757,ask,133900,1972.0,24.0,1970.0
21758,bid,134000,1969.0,32.0,1969.5
21759,ask,134000,1972.0,24.0,1969.5
21760,bid,134100,1969.0,24.0,1970.5
21761,ask,134100,1972.0,24.0,1970.5
21762,bid,134200,1970.0,29.0,1971.5
21763,ask,134200,1973.0,29.0,1971.5
21764,bid,134300,1970.0,32.0,1971.5
21765,ask,134300,1973.0,32.0,1971.5
21766,bid,134400,1970.0,25.0,1971.5
21767,ask,134400,1974.0,23.0,1971.5
21768,bid,134500,1969.0,24.0,1971.5
21769,ask,134500,1973.0,24.0,1971.5
21770,bid,134600,1970.0,23.0,1972.0
21771,ask,134600,1973.0,23.0,1972.0
21772,bid,134700,1969.0,21.0,1970.0
21773,ask,134700,1972.0,21.0,1970.0
21774,bid,134800,1968.0,32.0,1969.5
21775,ask,134800,1971.0,32.0,1969.5
21776,bid,134900,1968.0,23.0,1969.0
21777,ask,134900,1971.0,23.0,1969.0
21778,bid,135000,1968.0,31.0,1969.5
21779,ask,135000,1971.0,23.0,1969.5
21780,bid,135100,1967.0,22.0,1969.5
21781,ask,135100,1970.0,22.0,1969.5
21782,bid,135200,1966.0,21.0,1967.5
21783,ask,135200,1969.0,21.0,1967.5
21784,bid,135400,1965.0,30.0,1966.5
21785,ask,135400,1968.0,30.0,1966.5
21786,bid,135500,1965.0,30.0,1966.0
21787,ask,135500,1969.0,29.0,1966.0
21788,bid,135600,1965.0,21.0,1966.0
21789,ask,135600,1968.0,21.0,1966.0
21790,bid,135700,1964.0,26.0,1965.5
21791,ask,135700,1967.0,26.0,1965.5
21792,bid,135800,1964.0,24.0,1966.0
21793,ask,135800,1968.0,24.0,1966.0
21794,bid,135900,1964.0,27.0,1966.0
21795,ask,135900,1968.0,27.0,1966.0
21796,bid,136000,1964.0,31.0,1966.0
21797,ask,136000,1968.0,30.0,1966.0
21798,bid,136100,1965.0,29.0,1966.5
21799,ask,136100,1968.0,29.0,1966.5
21800,bid,136200,1965.0,29.0,1965.5
21801,ask,136200,1968.0,29.0,1965.5
21802,bid,136300,1964.0,32.0,1966.5
21803,ask,136300,1968.0,32.0,1966.5
21804,bid,136400,1965.0,30.0,1966.5
21805,ask,136400,1969.0,28.0,1966.5
21806,bid,136500,1965.0,25.0,1966.5
21807,ask,136500,1968.0,26.0,1966.5
21808,bid,136600,1965.0,25.0,1967.0
21809,ask,136600,1969.0,25.0,1967.0
21810,bid,136700,1965.0,24.0,1966.5
21811,ask,136700,1968.0,24.0,1966.5
21812,bid,136800,1964.0,34.0,1965.5
21813,ask,136800,1967.0,28.0,1965.5
21814,bid,136900,1963.0,23.0,1964.5
21815,ask,136900,1966.0,23.0,1964.5
21816,bid,137000,1964.0,29.0,1965.5
21817,ask,137000,1967.0,29.0,1965.5
21818,bid,137100,1964.0,24.0,1965.5
21819,ask,137100,1967.0,24.0,1965.5
21820,bid,137200,1964.0,24.0,1965.5
21821,ask,137200,1967.0,23.0,1965.5
21822,bid,137300,1965.0,28.0,1966.0
21823,ask,137300,1968.0,28.0,1966.0
21824,bid,137400,1964.0,27.0,1966.5
21825,ask,137400,1968.0,29.0,1966.5
21826,bid,137500,1965.0,30.0,1966.0
21827,ask,137500,1968.0,30.0,1966.0
21828,bid,137600,1965.0,22.0,1966.5
21829,ask,137600,1968.0,22.0,1966.5
21830,bid,137700,1965.0,25.0,1966.5
21831,ask,137700,1968.0,28.0,1966.5
21832,bid,137800,1965.0,23.0,1966.5
21833,ask,137800,1968.0,23.0,1966.5
21834,bid,137900,1965.0,29.0,1966.5
21835,ask,137900,1968.0,29.0,1966.5
21836,bid,138000,1965.0,30.0,1967.0
21837,ask,138000,1969.0,30.0,1967.0
21838,bid,138100,1965.0,31.0,1967.0
21839,ask,138100,1969.0,31.0,1967.0
21840,bid,138200,1966.0,24.0,1967.5
21841,ask,138200,1969.0,24.0,1967.5
21842,bid,138300,1966.0,30.0,1967.5
21843,ask,138300,1969.0,30.0,1967.5
21844,bid,138400,1966.0,26.0,1967.0
21845,ask,138400,1969.0,26.0,1967.0
21846,bid,138500,1965.0,23.0,1966.5
21847,ask,138500,1969.0,22.0,1966.5
21848,bid,138600,1966.0,30.0,1966.5
21849,ask,138600,1969.0,31.0,1966.5
21850,bid,138700,1964.0,25.0,1965.5
21851,ask,138700,1967.0,25.0,1965.5
21852,bid,138800,1963.0,29.0,1965.5
21853,ask,138800,1967.0,31.0,1965.5
21854,bid,138900,1963.0,22.0,1964.5
21855,ask,138900,1966.0,22.0,1964.5
21856,bid,139000,1961.0,30.0,1962.5
21857,ask,139000,1964.0,31.0,1962.5
21858,bid,139100,1960.0,24.0,1961.5
21859,ask,139100,1963.0,24.0,1961.5
21860,bid,139200,1960.0,24.0,1962.5
21861,ask,139200,1964.0,26.0,1962.5
21862,bid,139300,1961.0,22.0,1962.5
21863,ask,139300,1964.0,22.0,1962.5
21864,bid,139400,1961.0,30.0,1962.5
21865,ask,139400,1964.0,25.0,1962.5
21866,bid,139500,1961.0,21.0,1962.5
21867,ask,139500,1964.0,21.0,1962.5
21868,bid,139600,1960.0,31.0,1961.5
21869,ask,139600,1963.0,25.0,1961.5
21870,bid,139700,1960.0,26.0,1960.5
21871,ask,139700,1964.0,27.0,1960.5
21872,bid,139800,1960.0,27.0,1962.5
21873,ask,139800,1963.0,27.0,1962.5
21874,bid,139900,1960.0,23.0,1961.0
21875,ask,139900,1963.0,23.0,1961.0
21876,bid,140000,1959.0,24.0,1960.5
21877,ask,140000,1962.0,24.0,1960.5
21878,bid,140100,1958.0,26.0,1959.5
21879,ask,140100,1961.0,27.0,1959.5
21880,bid,140200,1959.0,30.0,1960.5
21881,ask,140200,1963.0,28.0,1960.5
21882,bid,140300,1958.0,28.0,1960.0
21883,ask,140300,1962.0,28.0,1960.0
21884,bid,140400,1958.0,27.0,1958.5
21885,ask,140400,1962.0,27.0,1958.5
21886,bid,140500,1959.0,27.0,1960.5
21887,ask,140500,1962.0,27.0,1960.5
21888,bid,140600,1959.0,28.0,1959.5
21889,ask,140600,1962.0,29.0,1959.5
21890,bid,140700,1958.0,22.0,1960.0
21891,ask,140700,1962.0,22.0,1960.0
21892,bid,140800,1958.0,26.0,1960.0
21893,ask,140800,1962.0,26.0,1960.0
21894,bid,140900,1958.0,28.0,1960.0
21895,ask,140900,1962.0,28.0,1960.0
21896,bid,141000,1960.0,27.0,1961.5
21897,ask,141000,1963.0,22.0,1961.5
21898,bid,141100,1959.0,28.0,1961.5
21899,ask,141100,1963.0,28.0,1961.5
21900,bid,141200,1958.0,24.0,1959.0
21901,ask,141200,1962.0,24.0,1959.0
21902,bid,141300,1957.0,22.0,1959.0
21903,ask,141300,1961.0,22.0,1959.0
21904,bid,141400,1958.0,28.0,1960.0
21905,ask,141400,1962.0,28.0,1960.0
21906,bid,141500,1959.0,27.0,1960.5
21907,ask,141500,1962.0,27.0,1960.5
21908,bid,141600,1958.0,31.0,1959.5
21909,ask,141600,1962.0,29.0,1959.5
21910,bid,141700,1959.0,22.0,1961.0
21911,ask,141700,1963.0,22.0,1961.0
21912,bid,141800,1960.0,26.0,1961.5
21913,ask,141800,1963.0,26.0,1961.5
21914,bid,141900,1959.0,22.0,1960.5
21915,bid,142000,1959.0,26.0,1962.5
21916,ask,142000,1963.0,26.0,1962.5
21917,bid,142100,1960.0,31.0,1961.5
21918,ask,142100,1963.0,31.0,1961.5
21919,bid,142200,1960.0,24.0,1961.5
21920,ask,142200,1963.0,24.0,1961.5
21921,bid,142300,1959.0,25.0,1962.5
21922,ask,142300,1963.0,25.0,1962.5
21923,bid,142400,1959.0,31.0,1960.5
21924,ask,142400,1963.0,29.0,1960.5
21925,bid,142500,1958.0,23.0,1961.0
21926,ask,142500,1962.0,23.0,1961.0
21927,bid,142600,1959.0,28.0,1960.5
21928,ask,142600,1963.0,28.0,1960.5
21929,bid,142700,1960.0,29.0,1961.0
21930,ask,142700,1963.0,29.0,1961.0
21931,bid,142800,1960.0,23.0,1963.5
21932,ask,142800,1964.0,23.0,1963.5
21933,bid,142900,1960.0,27.0,1962.0
21934,ask,142900,1964.0,27.0,1962.0
21935,bid,143000,1960.0,25.0,1962.0
21936,ask,143000,1964.0,25.0,1962.0
21937,bid,143100,1961.0,37.0,1962.5
21938,ask,143100,1964.0,30.0,1962.5
21939,bid,143200,1959.0,32.0,1960.0
21940,ask,143200,1963.0,32.0,1960.0
21941,bid,143300,1961.0,27.0,1962.0
21942,ask,143300,1964.0,27.0,1962.0
21943,bid,143400,1960.0,28.0,1961.5
21944,ask,143400,1964.0,26.0,1961.5
21945,bid,143500,1960.0,26.0,1962.5
21946,ask,143500,1964.0,26.0,1962.5
21947,bid,143600,1960.0,22.0,1962.0
21948,ask,143600,1964.0,22.0,1962.0
21949,bid,143700,1960.0,25.0,1962.5
21950,ask,143700,1964.0,26.0,1962.5
21951,bid,143800,1961.0,34.0,1962.5
21952,ask,143800,1964.0,30.0,1962.5
21953,bid,143900,1961.0,25.0,1962.0
21954,ask,143900,1964.0,25.0,1962.0
21955,bid,144000,1960.0,22.0,1963.0
21956,ask,144000,1964.0,22.0,1963.0
21957,bid,144100,1960.0,22.0,1961.0
21958,ask,144100,1963.0,22.0,1961.0
21959,bid,144200,1959.0,23.0,1960.0
21960,ask,144200,1962.0,23.0,1960.0
21961,bid,144300,1957.0,28.0,1958.0
21962,ask,144300,1961.0,28.0,1958.0
21963,bid,144400,1957.0,30.0,1958.5
21964,ask,144400,1960.0,30.0,1958.5
21965,bid,144500,1959.0,26.0,1960.5
21966,ask,144500,1962.0,26.0,1960.5
21967,bid,144600,1959.0,24.0,1960.5
21968,ask,144600,1962.0,24.0,1960.5
21969,bid,144700,1959.0,22.0,1960.5
21970,ask,144700,1962.0,22.0,1960.5
21971,bid,144800,1958.0,24.0,1960.0
21972,ask,144800,1962.0,24.0,1960.0
21973,bid,144900,1959.0,30.0,1960.5
21974,ask,144900,1962.0,30.0,1960.5
21975,bid,145000,1959.0,25.0,1961.0
21976,ask,145000,1963.0,25.0,1961.0
21977,ask,145100,1963.0,26.0,1961.5
21978,bid,145200,1960.0,24.0,1963.5
21979,ask,145200,1964.0,25.0,1963.5
21980,bid,145300,1961.0,25.0,1962.5
21981,ask,145300,1964.0,25.0,1962.5
21982,bid,145400,1961.0,24.0,1962.5
21983,ask,145400,1964.0,24.0,1962.5
21984,bid,145500,1960.0,28.0,1961.0
21985,ask,145500,1964.0,27.0,1961.0
21986,bid,145600,1961.0,26.0,1962.0
21987,ask,145600,1964.0,27.0,1962.0
21988,bid,145700,1961.0,22.0,1962.0
21989,ask,145700,1964.0,22.0,1962.0
21990,bid,145800,1961.0,27.0,1963.0
21991,ask,145800,1965.0,27.0,1963.0
21992,bid,145900,1962.0,24.0,1963.5
21993,ask,145900,1965.0,24.0,1963.5
21994,bid,146000,1962.0,27.0,1963.5
21995,ask,146000,1965.0,27.0,1963.5
21996,bid,146100,1961.0,22.0,1962.0
21997,ask,146100,1965.0,22.0,1962.0
21998,bid,146200,1961.0,24.0,1962.5
21999,ask,146200,1964.0,24.0,1962.5
22000,bid,146300,1961.0,29.0,1962.5
22001,ask,146300,1964.0,29.0,1962.5
22002,bid,146400,1962.0,28.0,1964.0
22003,ask,146400,1966.0,28.0,1964.0
22004,bid,146500,1962.0,30.0,1963.0
22005,ask,146500,1966.0,30.0,1963.0
22006,bid,146600,1962.0,24.0,1964.0
22007,ask,146600,1965.0,24.0,1964.0
22008,bid,146700,1962.0,29.0,1964.0
22009,ask,146700,1966.0,29.0,1964.0
22010,bid,146800,1962.0,26.0,1964.0
22011,ask,146800,1966.0,26.0,1964.0
22012,bid,146900,1963.0,24.0,1963.5
22013,ask,146900,1967.0,24.0,1963.5
22014,bid,147000,1963.0,25.0,1964.5
22015,ask,147000,1966.0,25.0,1964.5
22016,bid,147100,1962.0,29.0,1963.0
22017,ask,147100,1965.0,29.0,1963.0
22018,bid,147200,1962.0,21.0,1963.5
22019,ask,147200,1965.0,21.0,1963.5
22020,bid,147300,1961.0,30.0,1963.0
22021,ask,147300,1964.0,30.0,1963.0
22022,bid,147400,1959.0,30.0,1960.5
22023,ask,147400,1962.0,30.0,1960.5
22024,bid,147600,1954.0,23.0,1956.5
22025,ask,147600,1958.0,25.0,1956.5
22026,bid,147700,1955.0,27.0,1957.0
22027,ask,147700,1959.0,27.0,1957.0
22028,bid,147800,1955.0,29.0,1957.5
22029,ask,147800,1958.0,29.0,1957.5
22030,bid,147900,1957.0,21.0,1958.5
22031,ask,147900,1960.0,21.0,1958.5
22032,bid,148000,1958.0,31.0,1959.5
22033,ask,148000,1961.0,31.0,1959.5
22034,bid,148100,1959.0,30.0,1960.5
22035,ask,148100,1962.0,30.0,1960.5
22036,bid,148200,1961.0,26.0,1962.0
22037,ask,148200,1964.0,27.0,1962.0
22038,bid,148300,1957.0,25.0,1959.5
22039,ask,148300,1961.0,27.0,1959.5
22040,bid,148400,1960.0,21.0,1961.5
22041,ask,148400,1963.0,21.0,1961.5
22042,bid,148500,1959.0,22.0,1960.0
22043,ask,148500,1962.0,22.0,1960.0
22044,ask,148600,1961.0,21.0,1959.5
22045,bid,148700,1958.0,25.0,1960.0
22046,ask,148700,1962.0,26.0,1960.0
22047,bid,148800,1959.0,26.0,1960.5
22048,ask,148800,1962.0,26.0,1960.5
22049,bid,148900,1960.0,32.0,1961.5
22050,ask,148900,1963.0,32.0,1961.5
22051,bid,149000,1959.0,31.0,1962.0
22052,ask,149000,1963.0,31.0,1962.0
22053,bid,149100,1960.0,30.0,1962.0
22054,ask,149100,1963.0,25.0,1962.0
22055,bid,149200,1960.0,27.0,1962.0
22056,ask,149200,1963.0,24.0,1962.0
22057,bid,149300,1960.0,27.0,1962.0
22058,ask,149300,1964.0,27.0,1962.0
22059,bid,149400,1960.0,27.0,1961.0
22060,ask,149400,1963.0,27.0,1961.0
22061,bid,149500,1960.0,29.0,1963.5
22062,ask,149500,1964.0,31.0,1963.5
22063,bid,149600,1962.0,32.0,1963.5
22064,ask,149600,1965.0,30.0,1963.5
22065,bid,149700,1962.0,29.0,1963.5
22066,ask,149700,1965.0,29.0,1963.5
22067,bid,149800,1962.0,21.0,1964.5
22068,ask,149800,1965.0,21.0,1964.5
22069,bid,149900,1963.0,25.0,1964.5
22070,ask,149900,1966.0,30.0,1964.5
22071,bid,150000,1962.0,31.0,1963.0
22072,ask,150000,1966.0,31.0,1963.0
22073,bid,150100,1963.0,22.0,1965.5
22074,ask,150100,1966.0,22.0,1965.5
22075,bid,150200,1964.0,29.0,1965.5
22076,ask,150200,1968.0,27.0,1965.5
22077,bid,150300,1963.0,22.0,1964.5
22078,ask,150300,1967.0,24.0,1964.5
22079,bid,150400,1963.0,30.0,1965.0
22080,ask,150400,1967.0,31.0,1965.0
22081,bid,150500,1964.0,29.0,1965.5
22082,ask,150500,1967.0,29.0,1965.5
22083,bid,150600,1964.0,22.0,1965.5
22084,ask,150600,1967.0,23.0,1965.5
22085,bid,150700,1964.0,22.0,1965.0
22086,ask,150700,1967.0,22.0,1965.0
22087,bid,150800,1966.0,30.0,1968.5
22088,ask,150800,1970.0,30.0,1968.5
22089,bid,150900,1965.0,24.0,1967.0
22090,ask,150900,1969.0,22.0,1967.0
22091,bid,151000,1966.0,27.0,1967.5
22092,ask,151000,1969.0,27.0,1967.5
22093,bid,151100,1966.0,30.0,1968.5
22094,ask,151100,1969.0,25.0,1968.5
22095,bid,151200,1966.0,24.0,1967.5
22096,ask,151200,1969.0,24.0,1967.5
22097,bid,151300,1965.0,35.0,1967.5
22098,ask,151300,1968.0,27.0,1967.5
22099,bid,151400,1966.0,22.0,1968.0
22100,ask,151400,1970.0,22.0,1968.0
22101,bid,151500,1966.0,31.0,1967.5
22102,ask,151500,1969.0,32.0,1967.5
22103,bid,151700,1966.0,30.0,1967.5
22104,ask,151700,1969.0,30.0,1967.5
22105,bid,151800,1965.0,30.0,1967.0
22106,ask,151800,1969.0,30.0,1967.0
22107,bid,151900,1965.0,27.0,1966.0
22108,ask,151900,1968.0,27.0,1966.0
22109,bid,152000,1965.0,23.0,1966.5
22110,ask,152000,1968.0,23.0,1966.5
22111,bid,152100,1964.0,28.0,1965.5
22112,ask,152100,1967.0,28.0,1965.5
22113,bid,152200,1965.0,28.0,1965.5
22114,ask,152200,1968.0,28.0,1965.5
22115,bid,152300,1965.0,27.0,1966.5
22116,ask,152300,1968.0,27.0,1966.5
22117,bid,152400,1965.0,32.0,1966.5
22118,ask,152400,1968.0,24.0,1966.5
22119,bid,152500,1966.0,32.0,1967.5
22120,ask,152500,1969.0,32.0,1967.5
22121,bid,152600,1966.0,26.0,1967.5
22122,ask,152600,1969.0,27.0,1967.5
22123,bid,152700,1965.0,26.0,1967.5
22124,ask,152700,1969.0,26.0,1967.5
22125,bid,152800,1965.0,29.0,1966.0
22126,ask,152800,1968.0,29.0,1966.0
22127,bid,152900,1964.0,26.0,1966.0
22128,ask,152900,1967.0,26.0,1966.0
22129,bid,153000,1965.0,30.0,1967.5
22130,ask,153000,1968.0,30.0,1967.5
22131,bid,153100,1965.0,21.0,1967.0
22132,ask,153100,1969.0,21.0,1967.0
22133,bid,153200,1964.0,22.0,1966.0
22134,ask,153200,1968.0,22.0,1966.0
22135,bid,153300,1964.0,24.0,1966.0
22136,ask,153300,1968.0,24.0,1966.0
22137,bid,153500,1964.0,28.0,1966.5
22138,ask,153500,1967.0,21.0,1966.5
22139,bid,153600,1965.0,22.0,1966.5
22140,ask,153600,1968.0,22.0,1966.5
22141,bid,153700,1964.0,21.0,1966.5
22142,ask,153700,1968.0,21.0,1966.5
22143,bid,153800,1962.0,27.0,1963.5
22144,ask,153800,1965.0,27.0,1963.5
22145,bid,153900,1963.0,27.0,1964.5
22146,ask,153900,1966.0,27.0,1964.5
22147,bid,154000,1963.0,29.0,1964.0
22148,ask,154000,1966.0,29.0,1964.0
22149,bid,154200,1963.0,29.0,1964.5
22150,ask,154200,1966.0,29.0,1964.5
22151,bid,154300,1964.0,21.0,1965.5
22152,ask,154300,1967.0,21.0,1965.5
22153,bid,154400,1964.0,29.0,1965.5
22154,ask,154400,1967.0,29.0,1965.5
22155,bid,154500,1965.0,25.0,1966.5
22156,ask,154500,1968.0,25.0,1966.5
22157,bid,154600,1964.0,27.0,1966.0
22158,ask,154600,1968.0,27.0,1966.0
22159,bid,154700,1964.0,30.0,1966.0
22160,ask,154700,1968.0,30.0,1966.0
22161,bid,154800,1965.0,32.0,1966.5
22162,ask,154800,1968.0,29.0,1966.5
22163,bid,154900,1964.0,28.0,1966.0
22164,ask,154900,1968.0,28.0,1966.0
22165,bid,155000,1966.0,22.0,1968.0
22166,ask,155000,1970.0,22.0,1968.0
22167,bid,155100,1967.0,27.0,1968.5
22168,ask,155100,1970.0,28.0,1968.5
22169,bid,155200,1967.0,28.0,1968.5
22170,ask,155200,1970.0,28.0,1968.5
22171,bid,155300,1966.0,27.0,1968.0
22172,ask,155300,1970.0,27.0,1968.0
22173,bid,155400,1966.0,31.0,1967.5
22174,ask,155400,1969.0,23.0,1967.5
22175,bid,155500,1965.0,29.0,1966.0
22176,ask,155500,1968.0,29.0,1966.0
22177,bid,155600,1965.0,30.0,1967.5
22178,ask,155600,1969.0,32.0,1967.5
22179,bid,155700,1966.0,22.0,1967.0
22180,ask,155700,1969.0,22.0,1967.0
22181,bid,155800,1965.0,28.0,1966.5
22182,ask,155800,1969.0,30.0,1966.5
22183,bid,155900,1963.0,28.0,1964.5
22184,ask,155900,1967.0,30.0,1964.5
22185,bid,156000,1964.0,26.0,1965.5
22186,ask,156000,1967.0,26.0,1965.5
22187,bid,156100,1964.0,28.0,1965.5
22188,ask,156100,1967.0,28.0,1965.5
22189,bid,156200,1963.0,24.0,1964.5
22190,ask,156200,1966.0,24.0,1964.5
22191,bid,156300,1962.0,29.0,1962.5
22192,ask,156300,1966.0,29.0,1962.5
22193,bid,156400,1962.0,23.0,1964.5
22194,ask,156400,1966.0,23.0,1964.5
22195,bid,156500,1962.0,29.0,1964.0
22196,ask,156500,1966.0,29.0,1964.0
22197,bid,156600,1962.0,23.0,1963.5
22198,ask,156600,1965.0,24.0,1963.5
22199,bid,156700,1961.0,27.0,1963.5
22200,ask,156700,1965.0,27.0,1963.5
22201,bid,156800,1961.0,32.0,1962.5
22202,ask,156800,1964.0,24.0,1962.5
22203,bid,156900,1961.0,24.0,1961.5
22204,ask,156900,1965.0,25.0,1961.5
22205,bid,157000,1961.0,21.0,1962.0
22206,ask,157000,1964.0,22.0,1962.0
22207,bid,157100,1961.0,24.0,1962.5
22208,ask,157100,1964.0,24.0,1962.5
22209,bid,157200,1960.0,22.0,1962.5
22210,ask,157200,1964.0,22.0,1962.5
22211,bid,157300,1960.0,22.0,1960.5
22212,ask,157300,1963.0,22.0,1960.5
22213,ask,157400,1962.0,25.0,1960.5
22214,bid,157500,1959.0,25.0,1960.5
22215,ask,157500,1962.0,26.0,1960.5
22216,bid,157600,1959.0,21.0,1960.5
22217,ask,157600,1962.0,24.0,1960.5
22218,bid,157700,1959.0,25.0,1961.5
22219,ask,157700,1962.0,25.0,1961.5
22220,bid,157800,1960.0,23.0,1961.5
22221,ask,157800,1963.0,23.0,1961.5
22222,bid,157900,1959.0,24.0,1961.5
22223,ask,157900,1963.0,24.0,1961.5
22224,bid,158000,1960.0,27.0,1962.5
22225,ask,158000,1964.0,29.0,1962.5
22226,bid,158100,1960.0,22.0,1961.5
22227,ask,158100,1963.0,23.0,1961.5
22228,bid,158200,1960.0,26.0,1961.5
22229,ask,158200,1964.0,25.0,1961.5
22230,bid,158300,1960.0,31.0,1962.0
22231,ask,158300,1964.0,31.0,1962.0
22232,bid,158400,1961.0,31.0,1963.5
22233,ask,158400,1964.0,31.0,1963.5
