order_level,timestamp,price,volume,side
1,536700,1908.0,22.0,ask
2,536700,,,ask
2,536700,,,ask
2,536700,,,ask
3,536700,,,ask
3,536700,,,ask
3,536700,,,ask
1,536700,2070.0,3.0,bid
1,536700,1985.0,23.0,bid
1,536700,1905.0,22.0,bid
2,536700,2069.0,30.0,bid
2,536700,,,bid
2,536700,,,bid
3,536700,,,bid
3,536700,,,bid
3,536700,,,bid
1,536800,2072.0,23.0,ask
1,536800,1988.0,8.0,ask
1,536800,1906.0,4.0,ask
2,536800,,,ask
2,536800,1989.0,21.0,ask
2,536800,1907.0,25.0,ask
3,536800,,,ask
3,536800,,,ask
3,536800,,,ask
1,536800,2069.0,23.0,bid
1,536800,1986.0,21.0,bid
1,536800,1904.0,25.0,bid
2,536800,,,bid
2,536800,,,bid
2,536800,,,bid
3,536800,,,bid
3,536800,,,bid
3,536800,,,bid
1,536900,2073.0,28.0,ask
1,536900,1990.0,21.0,ask
1,536900,1907.0,22.0,ask
2,536900,,,ask
2,536900,,,ask
2,536900,,,ask
3,536900,,,ask
3,536900,,,ask
3,536900,,,ask
1,536900,2070.0,27.0,bid
1,536900,1987.0,1.0,bid
1,536900,1905.0,8.0,bid
2,536900,,,bid
2,536900,1986.0,20.0,bid
2,536900,1904.0,22.0,bid
3,536900,,,bid
3,536900,,,bid
3,536900,,,bid
1,537000,2072.0,29.0,ask
1,537000,1991.0,25.0,ask
1,537000,1908.0,22.0,ask
2,537000,,,ask
2,537000,,,ask
2,537000,,,ask
3,537000,,,ask
3,537000,,,ask
3,537000,,,ask
1,537000,2069.0,31.0,bid
1,537000,1988.0,31.0,bid
1,537000,1905.0,29.0,bid
2,537000,,,bid
2,537000,,,bid
2,537000,,,bid
3,537000,,,bid
3,537000,,,bid
3,537000,,,bid
1,537100,2073.0,26.0,ask
1,537100,1988.0,4.0,ask
1,537100,1908.0,23.0,ask
2,537100,,,ask
2,537100,1990.0,23.0,ask
2,537100,,,ask
3,537100,,,ask
3,537100,,,ask
3,537100,,,ask
1,537100,2069.0,26.0,bid
1,537100,1987.0,22.0,bid
1,537100,1905.0,23.0,bid
2,537100,,,bid
2,537100,,,bid
2,537100,,,bid
3,537100,,,bid
3,537100,,,bid
3,537100,,,bid
1,537200,2074.0,26.0,ask
1,537200,1990.0,28.0,ask
1,537200,1907.0,3.0,ask
2,537200,,,ask
2,537200,,,ask
2,537200,1909.0,27.0,ask
3,537200,,,ask
3,537200,,,ask
3,537200,,,ask
1,537200,2070.0,26.0,bid
1,537200,1987.0,30.0,bid
1,537200,1906.0,32.0,bid
2,537200,,,bid
2,537200,,,bid
2,537200,,,bid
3,537200,,,bid
3,537200,,,bid
3,537200,,,bid
1,537300,2072.0,30.0,ask
1,537300,1990.0,26.0,ask
1,537300,1908.0,24.0,ask
2,537300,,,ask
2,537300,,,ask
2,537300,,,ask
3,537300,,,ask
3,537300,,,ask
3,537300,,,ask
1,537300,2069.0,30.0,bid
1,537300,1987.0,26.0,bid
1,537300,1905.0,24.0,bid
2,537300,,,bid
2,537300,,,bid
2,537300,,,bid
3,537300,,,bid
3,537300,,,bid
3,537300,,,bid
1,537400,2072.0,26.0,ask
1,537400,1989.0,4.0,ask
1,537400,1908.0,27.0,ask
2,537400,,,ask
2,537400,1991.0,29.0,ask
2,537400,,,ask
3,537400,,,ask
3,537400,,,ask
3,537400,,,ask
1,537400,2069.0,26.0,bid
1,537400,1988.0,2.0,bid
1,537400,1905.0,27.0,bid
2,537400,,,bid
2,537400,1987.0,27.0,bid
2,537400,,,bid
3,537400,,,bid
3,537400,,,bid
3,537400,,,bid
1,537500,2073.0,22.0,ask
1,537500,1990.0,24.0,ask
1,537500,1908.0,23.0,ask
2,537500,,,ask
2,537500,,,ask
2,537500,,,ask
3,537500,,,ask
3,537500,,,ask
3,537500,,,ask
1,537500,2069.0,22.0,bid
1,537500,1987.0,23.0,bid
1,537500,1905.0,23.0,bid
2,537500,,,bid
2,537500,,,bid
2,537500,,,bid
3,537500,,,bid
3,537500,,,bid
3,537500,,,bid
1,537600,2073.0,22.0,ask
1,537600,1991.0,30.0,ask
1,537600,1908.0,21.0,ask
2,537600,,,ask
2,537600,,,ask
2,537600,,,ask
3,537600,,,ask
3,537600,,,ask
3,537600,,,ask
1,537600,2070.0,22.0,bid
1,537600,1988.0,37.0,bid
1,537600,1905.0,20.0,bid
2,537600,,,bid
2,537600,,,bid
2,537600,,,bid
3,537600,,,bid
3,537600,,,bid
3,537600,,,bid
1,537700,2073.0,22.0,ask
1,537700,1991.0,21.0,ask
1,537700,1909.0,25.0,ask
2,537700,,,ask
2,537700,,,ask
2,537700,,,ask
3,537700,,,ask
3,537700,,,ask
3,537700,,,ask
1,537700,2069.0,22.0,bid
1,537700,1987.0,21.0,bid
1,537700,1906.0,31.0,bid
2,537700,,,bid
2,537700,,,bid
2,537700,,,bid
3,537700,,,bid
3,537700,,,bid
3,537700,,,bid
1,537800,2072.0,4.0,ask
1,537800,1991.0,27.0,ask
1,537800,1909.0,28.0,ask
2,537800,2073.0,28.0,ask
2,537800,,,ask
2,537800,,,ask
3,537800,,,ask
3,537800,,,ask
3,537800,,,ask
1,537800,2070.0,28.0,bid
1,537800,1990.0,10.0,bid
1,537800,1906.0,28.0,bid
2,537800,,,bid
2,537800,1988.0,30.0,bid
2,537800,,,bid
3,537800,,,bid
3,537800,,,bid
3,537800,,,bid
1,537900,2073.0,22.0,ask
1,537900,1990.0,2.0,ask
1,537900,1909.0,24.0,ask
2,537900,,,ask
2,537900,1992.0,25.0,ask
2,537900,,,ask
3,537900,,,ask
3,537900,,,ask
3,537900,,,ask
1,537900,2070.0,2.0,bid
1,537900,1989.0,2.0,bid
1,537900,1906.0,24.0,bid
2,537900,2069.0,20.0,bid
2,537900,1988.0,23.0,bid
2,537900,,,bid
3,537900,,,bid
3,537900,,,bid
3,537900,,,bid
1,538000,2071.0,3.0,ask
1,538000,1993.0,24.0,ask
1,538000,1909.0,21.0,ask
2,538000,2073.0,30.0,ask
2,538000,,,ask
2,538000,,,ask
3,538000,,,ask
3,538000,,,ask
3,538000,,,ask
1,538000,2069.0,30.0,bid
1,538000,1990.0,23.0,bid
1,538000,1907.0,6.0,bid
2,538000,,,bid
2,538000,,,bid
2,538000,1906.0,21.0,bid
3,538000,,,bid
3,538000,,,bid
3,538000,,,bid
1,538100,2069.0,4.0,ask
1,538100,1994.0,28.0,ask
1,538100,1908.0,31.0,ask
2,538100,2070.0,31.0,ask
2,538100,,,ask
2,538100,,,ask
3,538100,,,ask
3,538100,,,ask
3,538100,,,ask
1,538100,2068.0,3.0,bid
1,538100,1991.0,28.0,bid
1,538100,1905.0,37.0,bid
2,538100,2067.0,31.0,bid
2,538100,,,bid
2,538100,,,bid
3,538100,,,bid
3,538100,,,bid
3,538100,,,bid
1,538200,2070.0,32.0,ask
1,538200,1992.0,4.0,ask
1,538200,1908.0,21.0,ask
2,538200,,,ask
2,538200,1994.0,23.0,ask
2,538200,,,ask
3,538200,,,ask
3,538200,,,ask
3,538200,,,ask
1,538200,2067.0,32.0,bid
1,538200,1990.0,23.0,bid
1,538200,1905.0,21.0,bid
2,538200,,,bid
2,538200,,,bid
2,538200,,,bid
3,538200,,,bid
3,538200,,,bid
3,538200,,,bid
1,538300,2070.0,2.0,ask
1,538300,1993.0,20.0,ask
1,538300,1908.0,21.0,ask
2,538300,2071.0,21.0,ask
2,538300,,,ask
2,538300,,,ask
3,538300,,,ask
3,538300,,,ask
3,538300,,,ask
1,538300,2067.0,22.0,bid
1,538300,1989.0,20.0,bid
1,538300,1905.0,21.0,bid
2,538300,,,bid
2,538300,,,bid
2,538300,,,bid
3,538300,,,bid
3,538300,,,bid
3,538300,,,bid
1,538400,2070.0,23.0,ask
1,538400,1993.0,25.0,ask
1,538400,1906.0,7.0,ask
2,538400,,,ask
2,538400,,,ask
2,538400,1907.0,25.0,ask
3,538400,,,ask
3,538400,,,ask
3,538400,,,ask
1,538400,2067.0,30.0,bid
1,538400,1990.0,2.0,bid
1,538400,1904.0,25.0,bid
2,538400,,,bid
2,538400,1989.0,23.0,bid
2,538400,,,bid
3,538400,,,bid
3,538400,,,bid
3,538400,,,bid
1,538500,2069.0,29.0,ask
1,538500,1991.0,20.0,ask
1,538500,1908.0,28.0,ask
2,538500,,,ask
2,538500,,,ask
2,538500,,,ask
3,538500,,,ask
3,538500,,,ask
3,538500,,,ask
1,538500,2066.0,29.0,bid
1,538500,1989.0,1.0,bid
1,538500,1905.0,6.0,bid
2,538500,,,bid
2,538500,1987.0,20.0,bid
2,538500,1904.0,28.0,bid
3,538500,,,bid
3,538500,,,bid
3,538500,,,bid
1,538600,2069.0,25.0,ask
1,538600,1991.0,25.0,ask
1,538600,1906.0,7.0,ask
2,538600,,,ask
2,538600,,,ask
2,538600,1908.0,26.0,ask
3,538600,,,ask
3,538600,,,ask
3,538600,,,ask
1,538600,2066.0,25.0,bid
1,538600,1988.0,25.0,bid
1,538600,1905.0,2.0,bid
2,538600,,,bid
2,538600,,,bid
2,538600,1904.0,24.0,bid
3,538600,,,bid
3,538600,,,bid
3,538600,,,bid
1,538700,2069.0,24.0,ask
1,538700,1990.0,27.0,ask
1,538700,1906.0,30.0,ask
2,538700,,,ask
2,538700,,,ask
2,538700,,,ask
3,538700,,,ask
3,538700,,,ask
3,538700,,,ask
1,538700,2066.0,24.0,bid
1,538700,1987.0,27.0,bid
1,538700,1903.0,30.0,bid
2,538700,,,bid
2,538700,,,bid
2,538700,,,bid
3,538700,,,bid
3,538700,,,bid
3,538700,,,bid
1,538800,2070.0,22.0,ask
1,538800,1988.0,2.0,ask
1,538800,1906.0,26.0,ask
2,538800,,,ask
2,538800,1989.0,25.0,ask
2,538800,,,ask
3,538800,,,ask
3,538800,,,ask
3,538800,,,ask
1,538800,2069.0,1.0,bid
1,538800,1986.0,25.0,bid
1,538800,1903.0,26.0,bid
2,538800,2066.0,22.0,bid
2,538800,,,bid
2,538800,,,bid
3,538800,,,bid
3,538800,,,bid
3,538800,,,bid
1,538900,2070.0,23.0,ask
1,538900,1990.0,27.0,ask
1,538900,1906.0,25.0,ask
2,538900,,,ask
2,538900,,,ask
2,538900,,,ask
3,538900,,,ask
3,538900,,,ask
3,538900,,,ask
1,538900,2069.0,1.0,bid
1,538900,1987.0,28.0,bid
1,538900,1903.0,25.0,bid
2,538900,2067.0,1.0,bid
2,538900,,,bid
2,538900,,,bid
3,538900,2066.0,22.0,bid
3,538900,,,bid
3,538900,,,bid
1,539000,2071.0,31.0,ask
1,539000,1989.0,23.0,ask
1,539000,1907.0,28.0,ask
2,539000,,,ask
2,539000,,,ask
2,539000,,,ask
3,539000,,,ask
3,539000,,,ask
3,539000,,,ask
1,539000,2067.0,31.0,bid
1,539000,1986.0,23.0,bid
1,539000,1903.0,28.0,bid
2,539000,,,bid
2,539000,,,bid
2,539000,,,bid
3,539000,,,bid
3,539000,,,bid
3,539000,,,bid
1,539100,2070.0,30.0,ask
1,539100,1990.0,24.0,ask
1,539100,1907.0,22.0,ask
2,539100,,,ask
2,539100,,,ask
2,539100,,,ask
3,539100,,,ask
3,539100,,,ask
3,539100,,,ask
1,539100,2066.0,30.0,bid
1,539100,1988.0,2.0,bid
1,539100,1904.0,22.0,bid
2,539100,,,bid
2,539100,1987.0,2.0,bid
2,539100,,,bid
3,539100,,,bid
3,539100,1986.0,22.0,bid
3,539100,,,bid
1,539200,2069.0,6.0,ask
1,539200,1991.0,25.0,ask
1,539200,1905.0,2.0,ask
2,539200,2071.0,30.0,ask
2,539200,,,ask
2,539200,1906.0,5.0,ask
3,539200,,,ask
3,539200,,,ask
3,539200,1907.0,23.0,ask
1,539200,2067.0,30.0,bid
1,539200,1988.0,2.0,bid
1,539200,1904.0,23.0,bid
2,539200,,,bid
2,539200,1987.0,25.0,bid
2,539200,,,bid
3,539200,,,bid
3,539200,,,bid
3,539200,,,bid
1,539300,2071.0,30.0,ask
1,539300,1992.0,30.0,ask
1,539300,1906.0,29.0,ask
2,539300,,,ask
2,539300,,,ask
2,539300,,,ask
3,539300,,,ask
3,539300,,,ask
3,539300,,,ask
1,539300,2068.0,30.0,bid
1,539300,1989.0,7.0,bid
1,539300,1903.0,29.0,bid
2,539300,,,bid
2,539300,1988.0,29.0,bid
2,539300,,,bid
3,539300,,,bid
3,539300,,,bid
3,539300,,,bid
1,539400,2069.0,2.0,ask
1,539400,1991.0,7.0,ask
1,539400,1905.0,28.0,ask
2,539400,2071.0,23.0,ask
2,539400,1992.0,20.0,ask
2,539400,,,ask
3,539400,,,ask
3,539400,,,ask
3,539400,,,ask
1,539400,2067.0,22.0,bid
1,539400,1989.0,20.0,bid
1,539400,1904.0,1.0,bid
2,539400,,,bid
2,539400,,,bid
2,539400,1902.0,28.0,bid
3,539400,,,bid
3,539400,,,bid
3,539400,,,bid
1,539500,2071.0,26.0,ask
1,539500,1992.0,22.0,ask
1,539500,1903.0,7.0,ask
2,539500,,,ask
2,539500,,,ask
2,539500,1904.0,1.0,ask
3,539500,,,ask
3,539500,,,ask
3,539500,1905.0,20.0,ask
1,539500,2070.0,1.0,bid
1,539500,1989.0,22.0,bid
1,539500,1901.0,21.0,bid
2,539500,2068.0,30.0,bid
2,539500,,,bid
2,539500,,,bid
3,539500,,,bid
3,539500,,,bid
3,539500,,,bid
1,539600,2071.0,27.0,ask
1,539600,1991.0,22.0,ask
1,539600,1903.0,1.0,ask
2,539600,,,ask
2,539600,,,ask
2,539600,1904.0,29.0,ask
3,539600,,,ask
3,539600,,,ask
3,539600,,,ask
1,539600,2068.0,27.0,bid
1,539600,1988.0,22.0,bid
1,539600,1900.0,30.0,bid
2,539600,,,bid
2,539600,,,bid
2,539600,,,bid
3,539600,,,bid
3,539600,,,bid
3,539600,,,bid
1,539700,2071.0,23.0,ask
1,539700,1993.0,2.0,ask
1,539700,1904.0,27.0,ask
2,539700,,,ask
2,539700,1994.0,29.0,ask
2,539700,,,ask
3,539700,,,ask
3,539700,,,ask
3,539700,,,ask
1,539700,2068.0,29.0,bid
1,539700,1990.0,31.0,bid
1,539700,1901.0,30.0,bid
2,539700,,,bid
2,539700,,,bid
2,539700,,,bid
3,539700,,,bid
3,539700,,,bid
3,539700,,,bid
1,539800,2071.0,21.0,ask
1,539800,1994.0,2.0,ask
1,539800,1903.0,4.0,ask
2,539800,,,ask
2,539800,1995.0,29.0,ask
2,539800,1904.0,22.0,ask
3,539800,,,ask
3,539800,,,ask
3,539800,,,ask
1,539800,2067.0,21.0,bid
1,539800,1992.0,3.0,bid
1,539800,1901.0,22.0,bid
2,539800,,,bid
2,539800,1991.0,31.0,bid
2,539800,,,bid
3,539800,,,bid
3,539800,,,bid
3,539800,,,bid
1,539900,2070.0,7.0,ask
1,539900,1995.0,31.0,ask
1,539900,1904.0,23.0,ask
2,539900,2071.0,29.0,ask
2,539900,,,ask
2,539900,,,ask
3,539900,,,ask
3,539900,,,ask
3,539900,,,ask
1,539900,2068.0,29.0,bid
1,539900,1991.0,31.0,bid
1,539900,1901.0,23.0,bid
2,539900,,,bid
2,539900,,,bid
2,539900,,,bid
3,539900,,,bid
3,539900,,,bid
3,539900,,,bid
1,540000,2071.0,31.0,ask
1,540000,1996.0,29.0,ask
1,540000,1905.0,20.0,ask
2,540000,,,ask
2,540000,,,ask
2,540000,,,ask
3,540000,,,ask
3,540000,,,ask
3,540000,,,ask
1,540000,2069.0,3.0,bid
1,540000,1992.0,29.0,bid
1,540000,1904.0,1.0,bid
2,540000,2068.0,31.0,bid
2,540000,,,bid
2,540000,1901.0,20.0,bid
3,540000,,,bid
3,540000,,,bid
3,540000,,,bid
1,540100,2070.0,6.0,ask
1,540100,1994.0,2.0,ask
1,540100,1905.0,22.0,ask
2,540100,2071.0,1.0,ask
2,540100,1995.0,30.0,ask
2,540100,,,ask
3,540100,2072.0,24.0,ask
3,540100,,,ask
3,540100,,,ask
1,540100,2068.0,25.0,bid
1,540100,1991.0,31.0,bid
1,540100,1902.0,22.0,bid
2,540100,,,bid
2,540100,,,bid
2,540100,,,bid
3,540100,,,bid
3,540100,,,bid
3,540100,,,bid
1,540200,2072.0,29.0,ask
1,540200,1994.0,28.0,ask
1,540200,1902.0,30.0,ask
2,540200,,,ask
2,540200,,,ask
2,540200,,,ask
3,540200,,,ask
3,540200,,,ask
3,540200,,,ask
1,540200,2069.0,31.0,bid
1,540200,1991.0,28.0,bid
1,540200,1899.0,30.0,bid
2,540200,,,bid
2,540200,,,bid
2,540200,,,bid
3,540200,,,bid
3,540200,,,bid
3,540200,,,bid
1,540300,2073.0,31.0,ask
1,540300,1994.0,8.0,ask
1,540300,1904.0,26.0,ask
2,540300,,,ask
2,540300,1995.0,21.0,ask
2,540300,,,ask
3,540300,,,ask
3,540300,,,ask
3,540300,,,ask
1,540300,2070.0,30.0,bid
1,540300,1992.0,21.0,bid
1,540300,1901.0,26.0,bid
2,540300,,,bid
2,540300,,,bid
2,540300,,,bid
3,540300,,,bid
3,540300,,,bid
3,540300,,,bid
1,540400,2073.0,24.0,ask
1,540400,1995.0,25.0,ask
1,540400,1904.0,27.0,ask
2,540400,,,ask
2,540400,,,ask
2,540400,,,ask
3,540400,,,ask
3,540400,,,ask
3,540400,,,ask
1,540400,2070.0,5.0,bid
1,540400,1992.0,25.0,bid
1,540400,1900.0,27.0,bid
2,540400,2069.0,24.0,bid
2,540400,,,bid
2,540400,,,bid
3,540400,,,bid
3,540400,,,bid
3,540400,,,bid
1,540500,2072.0,2.0,ask
1,540500,1993.0,5.0,ask
1,540500,1904.0,26.0,ask
2,540500,2074.0,29.0,ask
2,540500,1996.0,20.0,ask
2,540500,,,ask
3,540500,,,ask
3,540500,,,ask
3,540500,,,ask
1,540500,2070.0,29.0,bid
1,540500,1992.0,19.0,bid
1,540500,1901.0,26.0,bid
2,540500,,,bid
2,540500,,,bid
2,540500,,,bid
3,540500,,,bid
3,540500,,,bid
3,540500,,,bid
1,540600,2075.0,28.0,ask
1,540600,1998.0,26.0,ask
1,540600,1904.0,22.0,ask
2,540600,,,ask
2,540600,,,ask
2,540600,,,ask
3,540600,,,ask
3,540600,,,ask
3,540600,,,ask
1,540600,2073.0,3.0,bid
1,540600,1995.0,1.0,bid
1,540600,1901.0,2.0,bid
2,540600,2071.0,28.0,bid
2,540600,1994.0,25.0,bid
2,540600,1900.0,20.0,bid
3,540600,,,bid
3,540600,,,bid
3,540600,,,bid
1,540700,2073.0,5.0,ask
1,540700,1997.0,2.0,ask
1,540700,1904.0,21.0,ask
2,540700,2074.0,1.0,ask
2,540700,1998.0,26.0,ask
2,540700,,,ask
3,540700,2075.0,30.0,ask
3,540700,,,ask
3,540700,,,ask
1,540700,2071.0,31.0,bid
1,540700,1996.0,6.0,bid
1,540700,1901.0,21.0,bid
2,540700,,,bid
2,540700,1995.0,26.0,bid
2,540700,,,bid
3,540700,,,bid
3,540700,,,bid
3,540700,,,bid
1,540800,2075.0,22.0,ask
1,540800,1998.0,30.0,ask
1,540800,1906.0,5.0,ask
2,540800,,,ask
2,540800,,,ask
2,540800,1907.0,30.0,ask
3,540800,,,ask
3,540800,,,ask
3,540800,,,ask
1,540800,2072.0,22.0,bid
1,540800,1995.0,30.0,bid
1,540800,1904.0,30.0,bid
2,540800,,,bid
2,540800,,,bid
2,540800,,,bid
3,540800,,,bid
3,540800,,,bid
3,540800,,,bid
1,540900,2072.0,22.0,ask
1,540900,1999.0,23.0,ask
1,540900,1907.0,30.0,ask
2,540900,,,ask
2,540900,,,ask
2,540900,,,ask
3,540900,,,ask
3,540900,,,ask
3,540900,,,ask
1,540900,2069.0,22.0,bid
1,540900,1996.0,23.0,bid
1,540900,1906.0,1.0,bid
2,540900,,,bid
2,540900,,,bid
2,540900,1904.0,30.0,bid
3,540900,,,bid
3,540900,,,bid
3,540900,,,bid
1,541000,2072.0,29.0,ask
1,541000,1997.0,6.0,ask
1,541000,1909.0,25.0,ask
2,541000,,,ask
2,541000,1998.0,28.0,ask
2,541000,,,ask
3,541000,,,ask
3,541000,,,ask
3,541000,,,ask
1,541000,2071.0,1.0,bid
1,541000,1995.0,28.0,bid
1,541000,1906.0,1.0,bid
2,541000,2069.0,29.0,bid
2,541000,,,bid
2,541000,1905.0,24.0,bid
3,541000,,,bid
3,541000,,,bid
3,541000,,,bid
1,541100,2072.0,24.0,ask
1,541100,1999.0,31.0,ask
1,541100,1909.0,21.0,ask
2,541100,,,ask
2,541100,,,ask
2,541100,,,ask
3,541100,,,ask
3,541100,,,ask
3,541100,,,ask
1,541100,2069.0,26.0,bid
1,541100,1996.0,30.0,bid
1,541100,1905.0,21.0,bid
2,541100,,,bid
2,541100,,,bid
2,541100,,,bid
3,541100,,,bid
3,541100,,,bid
3,541100,,,bid
1,541200,2069.0,3.0,ask
1,541200,1999.0,26.0,ask
1,541200,1909.0,27.0,ask
2,541200,2072.0,23.0,ask
2,541200,,,ask
2,541200,,,ask
3,541200,,,ask
3,541200,,,ask
3,541200,,,ask
1,541200,2068.0,23.0,bid
1,541200,1996.0,26.0,bid
1,541200,1906.0,27.0,bid
2,541200,,,bid
2,541200,,,bid
2,541200,,,bid
3,541200,,,bid
3,541200,,,bid
3,541200,,,bid
1,541300,2073.0,23.0,ask
1,541300,2000.0,30.0,ask
1,541300,1909.0,27.0,ask
2,541300,,,ask
2,541300,,,ask
2,541300,,,ask
3,541300,,,ask
3,541300,,,ask
3,541300,,,ask
1,541300,2069.0,23.0,bid
1,541300,1996.0,30.0,bid
1,541300,1906.0,27.0,bid
2,541300,,,bid
2,541300,,,bid
2,541300,,,bid
3,541300,,,bid
3,541300,,,bid
3,541300,,,bid
1,541400,2073.0,22.0,ask
1,541400,2001.0,26.0,ask
1,541400,1909.0,29.0,ask
2,541400,,,ask
2,541400,,,ask
2,541400,,,ask
3,541400,,,ask
3,541400,,,ask
3,541400,,,ask
1,541400,2070.0,22.0,bid
1,541400,1998.0,3.0,bid
1,541400,1906.0,29.0,bid
2,541400,,,bid
2,541400,1997.0,26.0,bid
2,541400,,,bid
3,541400,,,bid
3,541400,,,bid
3,541400,,,bid
1,541500,2071.0,22.0,ask
1,541500,2001.0,31.0,ask
1,541500,1909.0,29.0,ask
2,541500,,,ask
2,541500,,,ask
2,541500,,,ask
3,541500,,,ask
3,541500,,,ask
3,541500,,,ask
1,541500,2067.0,22.0,bid
1,541500,1998.0,31.0,bid
1,541500,1906.0,29.0,bid
2,541500,,,bid
2,541500,,,bid
2,541500,,,bid
3,541500,,,bid
3,541500,,,bid
3,541500,,,bid
1,541600,2069.0,3.0,ask
1,541600,2002.0,29.0,ask
1,541600,1909.0,29.0,ask
2,541600,2070.0,27.0,ask
2,541600,,,ask
2,541600,,,ask
3,541600,,,ask
3,541600,,,ask
3,541600,,,ask
1,541600,2067.0,27.0,bid
1,541600,1999.0,29.0,bid
1,541600,1906.0,29.0,bid
2,541600,,,bid
2,541600,,,bid
2,541600,,,bid
3,541600,,,bid
3,541600,,,bid
3,541600,,,bid
1,541700,2068.0,30.0,ask
1,541700,2001.0,2.0,ask
1,541700,1910.0,24.0,ask
2,541700,,,ask
2,541700,2002.0,29.0,ask
2,541700,,,ask
3,541700,,,ask
3,541700,,,ask
3,541700,,,ask
1,541700,2064.0,30.0,bid
1,541700,1999.0,29.0,bid
1,541700,1908.0,6.0,bid
2,541700,,,bid
2,541700,,,bid
2,541700,1907.0,24.0,bid
3,541700,,,bid
3,541700,,,bid
3,541700,,,bid
1,541800,2069.0,1.0,ask
1,541800,2002.0,30.0,ask
1,541800,1909.0,6.0,ask
2,541800,2070.0,20.0,ask
2,541800,,,ask
2,541800,1910.0,25.0,ask
3,541800,,,ask
3,541800,,,ask
3,541800,,,ask
1,541800,2067.0,5.0,bid
1,541800,1998.0,30.0,bid
1,541800,1907.0,24.0,bid
2,541800,2066.0,21.0,bid
2,541800,,,bid
2,541800,,,bid
3,541800,,,bid
3,541800,,,bid
3,541800,,,bid
1,541900,2067.0,22.0,ask
1,541900,2001.0,27.0,ask
1,541900,1910.0,28.0,ask
2,541900,,,ask
2,541900,,,ask
2,541900,,,ask
3,541900,,,ask
3,541900,,,ask
3,541900,,,ask
1,541900,2063.0,22.0,bid
1,541900,1998.0,2.0,bid
1,541900,1907.0,28.0,bid
2,541900,,,bid
2,541900,1997.0,25.0,bid
2,541900,,,bid
3,541900,,,bid
3,541900,,,bid
3,541900,,,bid
1,542000,2068.0,32.0,ask
1,542000,2000.0,29.0,ask
1,542000,1911.0,22.0,ask
2,542000,,,ask
2,542000,,,ask
2,542000,,,ask
3,542000,,,ask
3,542000,,,ask
3,542000,,,ask
1,542000,2065.0,1.0,bid
1,542000,1997.0,1.0,bid
1,542000,1908.0,22.0,bid
2,542000,2064.0,30.0,bid
2,542000,1996.0,28.0,bid
2,542000,,,bid
3,542000,,,bid
3,542000,,,bid
3,542000,,,bid
1,542100,2068.0,24.0,ask
1,542100,2000.0,30.0,ask
1,542100,1909.0,8.0,ask
2,542100,,,ask
2,542100,,,ask
2,542100,1910.0,22.0,ask
3,542100,,,ask
3,542100,,,ask
3,542100,,,ask
1,542100,2067.0,1.0,bid
1,542100,1997.0,34.0,bid
1,542100,1907.0,22.0,bid
2,542100,2064.0,24.0,bid
2,542100,,,bid
2,542100,,,bid
3,542100,,,bid
3,542100,,,bid
3,542100,,,bid
1,542200,2067.0,31.0,ask
1,542200,2000.0,23.0,ask
1,542200,1909.0,8.0,ask
2,542200,,,ask
2,542200,,,ask
2,542200,1910.0,20.0,ask
3,542200,,,ask
3,542200,,,ask
3,542200,,,ask
1,542200,2064.0,31.0,bid
1,542200,1999.0,1.0,bid
1,542200,1907.0,19.0,bid
2,542200,,,bid
2,542200,1997.0,23.0,bid
2,542200,,,bid
3,542200,,,bid
3,542200,,,bid
3,542200,,,bid
1,542300,2066.0,6.0,ask
1,542300,1998.0,29.0,ask
1,542300,1910.0,29.0,ask
2,542300,2068.0,2.0,ask
2,542300,,,ask
2,542300,,,ask
3,542300,2069.0,21.0,ask
3,542300,,,ask
3,542300,,,ask
1,542300,2065.0,23.0,bid
1,542300,1995.0,29.0,bid
1,542300,1907.0,30.0,bid
2,542300,,,bid
2,542300,,,bid
2,542300,,,bid
3,542300,,,bid
3,542300,,,bid
3,542300,,,bid
1,542400,2067.0,31.0,ask
1,542400,1996.0,2.0,ask
1,542400,1908.0,2.0,ask
2,542400,,,ask
2,542400,1998.0,30.0,ask
2,542400,1909.0,31.0,ask
3,542400,,,ask
3,542400,,,ask
3,542400,,,ask
1,542400,2064.0,7.0,bid
1,542400,1994.0,30.0,bid
1,542400,1906.0,31.0,bid
2,542400,2063.0,29.0,bid
2,542400,,,bid
2,542400,,,bid
3,542400,,,bid
3,542400,,,bid
3,542400,,,bid
1,542500,2066.0,25.0,ask
1,542500,1996.0,1.0,ask
1,542500,1909.0,6.0,ask
2,542500,,,ask
2,542500,1997.0,25.0,ask
2,542500,1910.0,22.0,ask
3,542500,,,ask
3,542500,,,ask
3,542500,,,ask
1,542500,2063.0,25.0,bid
1,542500,1993.0,26.0,bid
1,542500,1907.0,22.0,bid
2,542500,,,bid
2,542500,,,bid
2,542500,,,bid
3,542500,,,bid
3,542500,,,bid
3,542500,,,bid
1,542600,2065.0,26.0,ask
1,542600,1995.0,24.0,ask
1,542600,1909.0,28.0,ask
2,542600,,,ask
2,542600,,,ask
2,542600,,,ask
3,542600,,,ask
3,542600,,,ask
3,542600,,,ask
1,542600,2062.0,26.0,bid
1,542600,1992.0,24.0,bid
1,542600,1905.0,28.0,bid
2,542600,,,bid
2,542600,,,bid
2,542600,,,bid
3,542600,,,bid
3,542600,,,bid
3,542600,,,bid
1,542700,2066.0,29.0,ask
1,542700,1994.0,2.0,ask
1,542700,1907.0,4.0,ask
