day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,volatility,total_volume,bid_depth,ask_depth,total_depth
-1,116600,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0,8,4371.373745746317,4,23.0,23.0,46.0
-1,116600,KELP,2017,23,,,,,2021,23,,,,,2019.0,0.0,4,4371.373745746314,46,23.0,23.0,46.0
-1,116700,KELP,2017,26,,,,,2021,26,,,,,2019.0,0.0,4,4371.282449121786,52,26.0,26.0,52.0
-1,116700,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,0.0,2,4371.921625555539,3,27.0,26.0,53.0
-1,116800,RAINFOREST_RESIN,10002,3,9995.0,30.0,,,10005,30,,,,,10003.5,0.0,3,4372.56066853282,33,33.0,30.0,63.0
-1,116800,KELP,2018,6,2017.0,30.0,,,2021,30,,,,,2019.5,0.0,3,4373.062551004749,36,36.0,30.0,66.0
-1,116900,KELP,2017,27,,,,,2019,2,2020.0,1.0,2021.0,26.0,2018.0,0.0,2,4373.2451537731295,29,27.0,29.0,56.0
-1,116900,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0,0.0,6,4372.5152000879525,10,27.0,36.0,63.0
-1,117000,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4371.967448986805,2,31.0,31.0,62.0
-1,117000,KELP,2017,31,,,,,2020,1,2021.0,30.0,,,2018.5,0.0,3,4371.282492015377,32,31.0,31.0,62.0
-1,117100,KELP,2017,26,,,,,2021,26,,,,,2019.0,0.0,4,4371.37376004388,52,26.0,26.0,52.0
-1,117100,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,8,4371.328110540341,4,26.0,26.0,52.0
-1,117200,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10002,9,10004.0,2.0,10005.0,20.0,9999.0,0.0,6,4371.328110540341,11,22.0,31.0,53.0
-1,117200,KELP,2017,22,,,,,2021,22,,,,,2019.0,0.0,4,4371.191176327131,44,22.0,22.0,44.0
-1,117300,KELP,2017,22,,,,,2019,2,2021.0,22.0,,,2018.0,0.0,2,4371.282477717515,24,22.0,24.0,46.0
-1,117300,RAINFOREST_RESIN,9998,5,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0,6,4371.647664210852,6,27.0,22.0,49.0
-1,117400,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0,10,4371.647664210852,54,27.0,27.0,54.0
-1,117400,KELP,2017,27,,,,,2021,27,,,,,2019.0,0.0,4,4371.83020027084,54,27.0,27.0,54.0
-1,117500,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,8,4371.830200270843,4,26.0,26.0,52.0
-1,117500,KELP,2018,24,,,,,2020,1,2021.0,26.0,,,2019.0,0.0,2,4371.556324697212,25,24.0,27.0,51.0
-1,117600,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4371.3737314487535,2,31.0,31.0,62.0
-1,117600,KELP,2018,31,,,,,2021,31,,,,,2019.5,0.0,3,4371.282449121788,62,31.0,31.0,62.0
-1,117700,KELP,2018,1,2017.0,29.0,,,2021,30,,,,,2019.5,0.0,3,4371.19116202897,31,30.0,30.0,60.0
-1,117700,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0,8,4371.19116202897,2,30.0,30.0,60.0
-1,117800,KELP,2018,3,2017.0,31.0,,,2021,31,,,,,2019.5,0.0,3,4371.099870169998,34,34.0,31.0,65.0
-1,117800,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10002,7,10004.0,2.0,10005.0,29.0,9999.0,0.0,6,4370.826023190602,9,31.0,38.0,69.0
-1,117900,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0,8,4370.917315049577,4,24.0,24.0,48.0
-1,117900,KELP,2017,30,,,,,2018,4,2020.0,24.0,,,2017.5,0.0,1,4371.465094793759,34,30.0,28.0,58.0
-1,118000,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4371.465094793759,2,28.0,28.0,56.0
-1,118000,KELP,2017,28,,,,,2019,5,2020.0,1.0,2021.0,27.0,2018.0,0.0,2,4371.875833095012,33,28.0,33.0,61.0
-1,118100,KELP,2017,25,,,,,2021,25,,,,,2019.0,0.0,4,4371.8302002708415,50,25.0,25.0,50.0
-1,118100,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10002,6,10004.0,2.0,10005.0,23.0,9999.0,0.0,6,4371.556353291146,8,25.0,31.0,56.0
-1,118200,KELP,2017,20,,,,,2021,21,,,,,2019.0,0.0,4,4371.282477717516,41,20.0,21.0,41.0
-1,118200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0,10,4371.282477717516,42,21.0,21.0,42.0
-1,118300,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0,0.0,6,4371.008602142097,10,27.0,36.0,63.0
-1,118300,KELP,2017,26,,,,,2021,27,,,,,2019.0,0.0,4,4371.008602142097,53,26.0,27.0,53.0
-1,118400,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0,8,4371.1911763271355,4,30.0,30.0,60.0
-1,118400,KELP,2018,30,,,,,2021,30,,,,,2019.5,0.0,3,4371.054249263009,60,30.0,30.0,60.0
-1,118500,KELP,2017,26,,,,,2018,1,2021.0,26.0,,,2017.5,0.0,1,4371.2825206111065,27,26.0,27.0,53.0
-1,118500,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4371.556367588114,2,26.0,26.0,52.0
-1,118600,KELP,2018,7,2017.0,31.0,,,2020,2,2021.0,29.0,,,2019.0,0.0,2,4371.556367588114,9,38.0,31.0,69.0
-1,118600,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0,8,4371.556367588114,4,31.0,31.0,62.0
-1,118700,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10002,8,10004.0,1.0,10005.0,26.0,9999.0,0.0,6,4371.602000411315,9,27.0,35.0,62.0
-1,118700,KELP,2017,17,,,,,2020,27,,,,,2018.5,0.0,3,4371.328110540344,44,17.0,27.0,44.0
-1,118800,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0,8,4371.328110540344,4,31.0,31.0,62.0
-1,118800,KELP,2017,31,,,,,2020,31,,,,,2018.5,0.0,3,4371.465037604695,62,31.0,31.0,62.0
-1,118900,KELP,2017,30,,,,,2020,25,,,,,2018.5,0.0,3,4371.373745746318,55,30.0,25.0,55.0
-1,118900,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0,10,4371.647592727505,50,25.0,25.0,50.0
-1,119000,KELP,2017,21,,,,,2020,21,,,,,2018.5,0.0,3,4371.647592727505,42,21.0,21.0,42.0
-1,119000,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,8,4371.647592727505,2,21.0,21.0,42.0
-1,119100,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10002,8,10004.0,2.0,10005.0,24.0,9999.0,0.0,6,4371.465037604695,10,26.0,34.0,60.0
-1,119100,KELP,2019,2,2017.0,26.0,,,2020,26,,,,,2019.5,0.0,1,4371.191190625298,28,28.0,26.0,54.0
-1,119200,RAINFOREST_RESIN,9998,2,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0,6,4371.3738029365795,3,28.0,26.0,54.0
-1,119200,KELP,2017,26,,,,,2020,26,,,,,2018.5,0.0,3,4371.3738029365795,52,26.0,26.0,52.0
-1,119300,KELP,2017,25,,,,,2020,25,,,,,2018.5,0.0,3,4371.465094793757,50,25.0,25.0,50.0
-1,119300,RAINFOREST_RESIN,9995,25,,,,,9998,1,10002.0,1.0,10005.0,25.0,9996.5,0.0,3,4370.780673975782,26,25.0,27.0,52.0
-1,119400,KELP,2017,31,,,,,2020,24,,,,,2018.5,0.0,3,4370.963229083515,55,31.0,24.0,55.0
-1,119400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4370.689253424474,48,24.0,24.0,48.0
-1,119500,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10002,2,10004.0,1.0,10005.0,25.0,9999.0,0.0,6,4370.826194782883,3,26.0,28.0,54.0
-1,119500,KELP,2017,26,,,,,2020,26,,,,,2018.5,0.0,3,4370.826194782883,52,26.0,26.0,52.0
-1,119600,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0,8,4371.465037604695,4,29.0,29.0,58.0
-1,119600,KELP,2017,28,,,,,2020,29,,,,,2018.5,0.0,3,4371.465037604695,57,28.0,29.0,57.0
-1,119700,KELP,2017,34,,,,,2020,26,,,,,2018.5,0.0,3,4371.373745746318,60,34.0,26.0,60.0
-1,119700,RAINFOREST_RESIN,9998,2,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0,6,4371.921468302032,3,28.0,26.0,54.0
-1,119800,KELP,2018,4,2017.0,26.0,,,2019,7,2020.0,26.0,,,2018.5,0.0,1,4371.921468302032,11,30.0,33.0,63.0
-1,119800,RAINFOREST_RESIN,10000,4,9998.0,8.0,9995.0,26.0,10005,26,,,,,10002.5,0.0,5,4372.606139363595,30,38.0,26.0,64.0
-1,119900,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0,0.0,2,4372.834386870856,3,29.0,28.0,57.0
-1,119900,KELP,2017,1,2016.0,26.0,,,2019,6,2020.0,28.0,,,2018.0,0.0,2,4372.971321081379,7,27.0,34.0,61.0
-1,120000,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,0.0,2,4373.336412282986,3,26.0,25.0,51.0
-1,120000,KELP,2015,25,,,,,2019,25,,,,,2017.0,0.0,4,4373.7472149176865,50,25.0,25.0,50.0
-1,120100,KELP,2015,22,,,,,2019,22,,,,,2017.0,0.0,4,4373.929789102724,44,22.0,22.0,44.0
-1,120100,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0,10,4373.108333897092,44,22.0,22.0,44.0
-1,120200,KELP,2014,24,,,,,2018,24,,,,,2016.0,0.0,4,4373.473482256431,48,24.0,24.0,48.0
-1,120200,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10003.0,0.0,2,4373.473482256431,2,25.0,24.0,49.0
-1,120300,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0,8,4373.29094618689,4,31.0,31.0,62.0
-1,120300,KELP,2015,6,2014.0,31.0,,,2018,31,,,,,2016.5,0.0,3,4373.427866102312,37,37.0,31.0,68.0
-1,120400,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0,8,4373.427866102312,2,25.0,25.0,50.0
-1,120400,KELP,2015,6,2014.0,25.0,,,2018,25,,,,,2016.5,0.0,3,4373.290931895593,31,31.0,25.0,56.0
-1,120500,KELP,2014,23,,,,,2015,3,2018.0,23.0,,,2014.5,0.0,1,4373.108262437622,26,23.0,26.0,49.0
-1,120500,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10002,4,10004.0,2.0,10005.0,21.0,9999.0,0.0,6,4372.834415456432,6,23.0,27.0,50.0
-1,120600,KELP,2015,4,2014.0,22.0,,,2018,22,,,,,2016.5,0.0,3,4372.834415456432,26,26.0,22.0,48.0
-1,120600,RAINFOREST_RESIN,9998,1,9995.0,22.0,,,10005,22,,,,,10001.5,0.0,7,4373.245282396152,23,23.0,22.0,45.0
-1,120700,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000.0,0.0,10,4373.382195166599,56,28.0,28.0,56.0
-1,120700,KELP,2014,28,,,,,2018,28,,,,,2016.0,0.0,4,4372.971349666062,56,28.0,28.0,56.0
-1,120800,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0,10,4373.153876208819,46,23.0,23.0,46.0
-1,120800,KELP,2014,23,,,,,2018,23,,,,,2016.0,0.0,4,4373.290803273917,46,23.0,23.0,46.0
-1,120900,KELP,2014,23,,,,,2016,4,2017.0,23.0,,,2015.0,0.0,2,4373.199492362565,27,23.0,27.0,50.0
-1,120900,RAINFOREST_RESIN,9998,4,9995.0,23.0,,,10005,23,,,,,10001.5,0.0,7,4373.610316431976,27,27.0,23.0,50.0
-1,121000,KELP,2013,24,,,,,2017,24,,,,,2015.0,0.0,4,4373.792890615673,48,24.0,24.0,48.0
-1,121000,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0,8,4373.792890615673,4,24.0,24.0,48.0
-1,121100,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,0.0,6,4374.021090484158,7,32.0,27.0,59.0
-1,121100,KELP,2013,26,,,,,2016,27,,,,,2014.5,0.0,3,4374.158024694606,53,26.0,27.0,53.0
-1,121200,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4373.884149128806,2,28.0,28.0,56.0
-1,121200,KELP,2013,29,,,,,2016,28,,,,,2014.5,0.0,3,4374.021076195247,57,29.0,28.0,57.0
-1,121300,KELP,2013,30,,,,,2016,22,,,,,2014.5,0.0,3,4374.112358524893,52,30.0,22.0,52.0
-1,121300,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,8,4373.838482957527,2,22.0,22.0,44.0
-1,121400,KELP,2013,27,,,,,2015,4,2016.0,27.0,,,2014.0,0.0,2,4373.929774813515,31,27.0,31.0,58.0
-1,121400,RAINFOREST_RESIN,10002,5,9995.0,27.0,,,10005,27,,,,,10003.5,0.0,3,4374.8884642925705,32,32.0,27.0,59.0
-1,121500,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0,10,4374.614660172965,58,29.0,29.0,58.0
-1,121500,KELP,2013,29,,,,,2015,4,2016.0,29.0,,,2014.0,0.0,2,4374.751587233293,33,29.0,33.0,62.0
-1,121600,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,8,4374.751587233293,2,22.0,22.0,44.0
-1,121600,KELP,2013,22,,,,,2015,2,2016.0,22.0,,,2014.0,0.0,2,4374.751587233293,24,22.0,24.0,46.0
-1,121700,KELP,2013,32,,,,,2016,27,,,,,2014.5,0.0,3,4374.021061906333,59,32.0,27.0,59.0
-1,121700,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10002,1,10004.0,2.0,10005.0,25.0,9999.0,0.0,6,4373.747214917685,3,27.0,28.0,55.0
-1,121800,KELP,2012,31,,,,,2015,1,2016.0,30.0,,,2013.5,0.0,3,4373.838511536544,32,31.0,31.0,62.0
-1,121800,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10002,3,10004.0,1.0,10005.0,30.0,9999.0,0.0,6,4373.564635969177,4,31.0,34.0,65.0
-1,121900,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4373.747229207493,2,28.0,28.0,56.0
-1,121900,KELP,2015,1,2012.0,28.0,,,2016,28,,,,,2015.5,0.0,1,4373.473410802931,29,29.0,28.0,57.0
-1,122000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0,10,4373.655984985584,54,27.0,27.0,54.0
-1,122000,KELP,2012,27,,,,,2014,1,2015.0,27.0,,,2013.0,0.0,2,4373.792947774303,28,27.0,28.0,55.0
-1,122100,KELP,2012,25,,,,,2015,25,,,,,2013.5,0.0,3,4374.112444256572,50,25.0,25.0,50.0
-1,122100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0,10,4374.112444256572,50,25.0,25.0,50.0
-1,122200,KELP,2012,27,,,,,2016,27,,,,,2014.0,0.0,4,4374.386219802752,54,27.0,27.0,54.0
-1,122200,RAINFOREST_RESIN,9998,10,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,0.0,6,4374.660095367434,12,37.0,27.0,64.0
-1,122300,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0,10,4374.43187168348,46,23.0,23.0,46.0
-1,122300,KELP,2013,3,2012.0,23.0,,,2016,23,,,,,2014.5,0.0,3,4374.158010406143,26,26.0,23.0,49.0
-1,122400,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,8,4374.158010406143,4,26.0,26.0,52.0
-1,122400,KELP,2012,26,,,,,2016,26,,,,,2014.0,0.0,4,4374.158010406143,52,26.0,26.0,52.0
-1,122500,KELP,2011,27,,,,,2014,2,2015.0,25.0,,,2012.5,0.0,3,4374.294980336856,29,27.0,27.0,54.0
-1,122500,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,8,4374.294980336856,4,27.0,27.0,54.0
-1,122600,KELP,2013,1,2011.0,29.0,,,2014,29,,,,,2013.5,0.0,1,4374.477525945265,30,30.0,29.0,59.0
-1,122600,RAINFOREST_RESIN,9998,5,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0,6,4374.751401508457,6,34.0,29.0,63.0
-1,122700,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0,10,4374.842674314155,50,25.0,25.0,50.0
-1,122700,KELP,2010,25,,,,,2014,25,,,,,2012.0,0.0,4,4374.979622809714,50,25.0,25.0,50.0
-1,122800,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,8,4374.979622809714,2,29.0,29.0,58.0
-1,122800,KELP,2011,29,,,,,2013,6,2014.0,29.0,,,2012.0,0.0,2,4375.3903825830475,35,29.0,35.0,64.0
-1,122900,KELP,2013,1,2011.0,2.0,2010.0,30.0,2014,32,,,,,2013.5,0.0,1,4374.933970930328,33,33.0,32.0,65.0
-1,122900,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,8,4374.933970930328,4,32.0,32.0,64.0
-1,123000,KELP,2010,26,,,,,2014,26,,,,,2012.0,0.0,4,4374.933970930328,52,26.0,26.0,52.0
-1,123000,RAINFOREST_RESIN,9998,1,9995.0,26.0,,,10005,26,,,,,10001.5,0.0,7,4375.344794984757,27,27.0,26.0,53.0
-1,123100,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10002,7,10004.0,1.0,10005.0,25.0,9999.0,0.0,6,4374.888407148258,8,26.0,33.0,59.0
-1,123100,KELP,2011,34,,,,,2014,26,,,,,2012.5,0.0,3,4375.162239848966,60,34.0,26.0,60.0
-1,123200,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0,8,4375.162239848966,4,23.0,23.0,46.0
-1,123200,KELP,2012,19,,,,,2014,1,2015.0,23.0,,,2013.0,0.0,2,4374.888378576101,20,19.0,24.0,43.0
-1,123300,KELP,2010,29,,,,,2014,29,,,,,2012.0,0.0,4,4374.660095367433,58,29.0,29.0,58.0
-1,123300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0,10,4374.933942358467,58,29.0,29.0,58.0
-1,123400,KELP,2011,6,2010.0,22.0,,,2013,1,2014.0,21.0,,,2012.0,0.0,2,4375.025234212964,7,28.0,22.0,50.0
-1,123400,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,8,4375.025234212964,2,22.0,22.0,44.0
-1,123500,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4375.207789351292,2,31.0,31.0,62.0
-1,123500,KELP,2009,31,,,,,2013,31,,,,,2011.0,0.0,4,4375.481664914186,62,31.0,31.0,62.0
-1,123600,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,8,4375.481664914186,2,21.0,21.0,42.0
-1,123600,KELP,2010,21,,,,,2013,21,,,,,2011.5,0.0,3,4375.618584840344,42,21.0,21.0,42.0
-1,123700,KELP,2010,23,,,,,2013,23,,,,,2011.5,0.0,3,4375.572942484241,46,23.0,23.0,46.0
-1,123700,RAINFOREST_RESIN,10002,6,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,0.0,2,4376.394654850063,8,29.0,23.0,52.0
-1,123800,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,9998,1,10002.0,3.0,10004.0,1.0,9997.0,0.0,2,4375.482164859116,2,24.0,5.0,29.0
-1,123800,KELP,2013,1,2010.0,24.0,,,2014,24,,,,,2013.5,0.0,1,4375.117092718799,25,25.0,24.0,49.0
-1,123900,KELP,2011,26,,,,,2014,26,,,,,2012.5,0.0,3,4374.934499509701,52,26.0,26.0,52.0
-1,123900,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4374.660595406256,52,26.0,26.0,52.0
-1,124000,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4374.112529988251,40,20.0,20.0,40.0
-1,124000,KELP,2013,1,2011.0,20.0,,,2014,20,,,,,2013.5,0.0,1,4374.568798750363,21,21.0,20.0,41.0
-1,124100,KELP,2011,27,,,,,2012,3,2015.0,27.0,,,2011.5,0.0,1,4374.933985216257,30,27.0,30.0,57.0
-1,124100,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,8,4374.933985216258,4,27.0,27.0,54.0
-1,124200,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0,8,4374.933985216258,2,24.0,24.0,48.0
-1,124200,KELP,2012,4,2011.0,24.0,,,2015,24,,,,,2013.5,0.0,3,4374.751430081507,28,28.0,24.0,52.0
-1,124300,KELP,2012,3,2011.0,20.0,,,2015,20,,,,,2013.5,0.0,3,4374.751430081507,23,23.0,20.0,43.0
-1,124300,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4374.386205515034,40,20.0,20.0,40.0
-1,124400,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0,8,4374.386205515034,2,27.0,27.0,54.0
-1,124400,KELP,2011,27,,,,,2015,27,,,,,2013.0,0.0,4,4374.4774973704225,54,27.0,27.0,54.0
-1,124500,KELP,2011,18,,,,,2013,4,2014.0,21.0,,,2012.0,0.0,2,4374.75138722193,22,18.0,25.0,43.0
-1,124500,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,9998,5,10004.0,1.0,10005.0,20.0,9997.0,0.0,2,4374.386391255374,6,21.0,26.0,47.0
-1,124600,RAINFOREST_RESIN,9995,21,,,,,10002,1,10005.0,21.0,,,9998.5,0.0,7,4374.112487122412,22,21.0,22.0,43.0
-1,124600,KELP,2013,1,2011.0,21.0,,,2014,21,,,,,2013.5,0.0,1,4373.5190436306775,22,22.0,21.0,43.0
-1,124700,KELP,2011,22,,,,,2013,5,2014.0,22.0,,,2012.0,0.0,2,4373.701627340415,27,22.0,27.0,49.0
-1,124700,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0,0.0,2,4373.427766066363,3,22.0,23.0,45.0
-1,124800,RAINFOREST_RESIN,9998,9,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,0.0,6,4374.158253310026,11,34.0,25.0,59.0
-1,124800,KELP,2011,25,,,,,2014,2,2015.0,23.0,,,2012.5,0.0,3,4374.295180369084,27,25.0,25.0,50.0
-1,124900,KELP,2011,31,,,,,2014,1,2015.0,30.0,,,2012.5,0.0,3,4374.477725969147,32,31.0,31.0,62.0
-1,124900,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4374.569027344319,2,31.0,31.0,62.0
-1,125000,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4375.1165213054865,2,26.0,26.0,52.0
-1,125000,KELP,2012,1,2011.0,25.0,,,2015,26,,,,,2013.5,0.0,3,4374.751372935404,27,26.0,26.0,52.0
-1,125100,KELP,2012,27,,,,,2015,27,,,,,2013.5,0.0,3,4374.568798750364,54,27.0,27.0,54.0
-1,125100,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0,10,4374.386205515035,54,27.0,27.0,54.0
-1,125200,RAINFOREST_RESIN,10002,4,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0,0.0,2,4374.934099503696,5,31.0,27.0,58.0
-1,125200,KELP,2012,27,,,,,2015,27,,,,,2013.5,0.0,3,4375.20791791661,54,27.0,27.0,54.0
-1,125300,KELP,2012,28,,,,,2015,28,,,,,2013.5,0.0,3,4375.20791791661,56,28.0,28.0,56.0
-1,125300,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0,8,4374.934099503696,4,28.0,28.0,56.0
-1,125400,RAINFOREST_RESIN,9998,8,9995.0,22.0,,,10005,22,,,,,10001.5,0.0,7,4375.207917916612,30,30.0,22.0,52.0
-1,125400,KELP,2012,22,,,,,2016,22,,,,,2014.0,0.0,4,4374.705747247487,44,22.0,22.0,44.0
-1,125500,KELP,2012,24,,,,,2016,24,,,,,2014.0,0.0,4,4374.614460155341,48,24.0,24.0,48.0
-1,125500,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0,6,4374.568813037488,5,27.0,24.0,51.0
-1,125600,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0,8,4374.568813037488,4,30.0,30.0,60.0
-1,125600,KELP,2013,9,2012.0,28.0,,,2016,30,,,,,2014.5,0.0,3,4374.294937472804,39,37.0,30.0,67.0
-1,125700,KELP,2013,2,2012.0,26.0,,,2016,28,,,,,2014.5,0.0,3,4374.203650380284,30,28.0,28.0,56.0
-1,125700,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,9998,2,10004.0,2.0,10005.0,26.0,9997.0,0.0,2,4373.473582291336,4,28.0,30.0,58.0
-1,125800,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,9998,1,10004.0,1.0,10005.0,27.0,9997.0,0.0,2,4372.743209359568,2,28.0,29.0,57.0
-1,125800,KELP,2013,28,,,,,2016,28,,,,,2014.5,0.0,3,4372.195315285012,56,28.0,28.0,56.0
