day_label,timestamp,mid_price,bid_price_1,ask_price_1,bid_ask_spread,rolling_volatility,momentum,step_change
-1,310100,1953.5,1952,1955,3,0.5477225575027377,-1.0,0.0
-1,310200,1953.0,1952,1954,2,0.5477225575027377,-0.5,0.5
-1,310300,1948.5,1947,1950,3,2.1908902300200768,-5.0,4.5
-1,310400,1944.5,1943,1946,3,4.006245124801687,-9.0,4.0
-1,310500,1949.0,1948,1950,2,3.6844266853877294,-4.0,4.5
-1,310600,1943.5,1942,1945,3,3.8177218337638643,-5.0,5.5
-1,310700,1941.5,1941,1942,1,3.24807635378196,-3.0,2.0
-1,310800,1938.0,1937,1939,2,4.040420770167078,-11.0,3.5
-1,310900,1933.5,1932,1935,3,5.824517147369153,-10.0,4.5
-1,311000,1932.0,1931,1933,2,4.957317823177887,-9.5,1.5
-1,311100,1933.5,1933,1934,1,3.946517452133876,-4.5,1.5
-1,311200,1933.5,1933,1934,1,2.274862633214877,0.0,0.0
-1,311300,1937.5,1936,1939,3,2.061552812808155,5.5,4.0
-1,311400,1938.5,1938,1939,1,2.828427124745698,5.0,1.0
-1,311500,1936.0,1935,1937,2,2.280350850197666,2.5,2.5
-1,311600,1938.5,1938,1939,1,2.109502310972253,1.0,2.5
-1,311700,1939.0,1938,1940,2,1.193733638630197,0.5,0.5
-1,311800,1939.0,1937,1941,4,1.2549900398000247,3.0,0.0
-1,311900,1938.5,1937,1940,3,1.2549900398000247,0.0,0.5
-1,312000,1940.5,1939,1942,3,0.8215838362560912,1.5,2.0
-1,312100,1941.5,1940,1943,3,1.2549900398000247,2.5,1.0
-1,312200,1940.5,1939,1942,3,1.2247448713904694,2.0,1.0
-1,312300,1940.0,1938,1942,4,1.0954451150090816,-0.5,0.5
-1,312400,1941.5,1940,1943,3,0.6708203932478841,0.0,1.5
-1,312500,1940.5,1939,1942,3,0.6708203932478841,0.0,1.0
-1,312600,1939.0,1937,1941,4,0.9082951062277158,-1.0,1.5
-1,312700,1938.5,1938,1939,1,1.1937336386301822,-3.0,0.5
-1,312800,1941.5,1941,1942,1,1.3964240043759055,1.0,3.0
-1,312900,1941.5,1940,1943,3,1.3964240043759055,2.5,0.0
-1,313000,1945.5,1945,1946,1,2.7748873851018137,7.0,4.0
-1,313100,1944.5,1944,1945,1,2.7748873851018137,3.0,1.0
-1,313200,1944.5,1943,1946,3,1.870828693386232,3.0,0.0
-1,313300,1945.0,1943,1947,4,1.5652475842489662,-0.5,0.5
-1,313400,1944.5,1943,1946,3,0.4472135954968073,0.0,0.5
-1,313500,1945.5,1944,1947,3,0.4472135954968073,1.0,1.0
-1,313600,1944.5,1943,1946,3,0.4472135954968073,-0.5,1.0
-1,313700,1946.5,1946,1947,1,0.8366600265323829,2.0,2.0
-1,313800,1946.0,1945,1947,2,0.8944271909983215,0.5,0.5
-1,313900,1950.0,1949,1951,2,2.091650066334501,5.5,4.0
-1,314000,1949.5,1948,1951,3,2.3611437906229162,3.0,0.5
-1,314100,1949.5,1948,1951,3,1.890767040118166,3.5,0.0
-1,314200,1949.5,1949,1950,1,1.6355427233787625,-0.5,0.0
-1,314300,1947.5,1946,1949,3,0.9746794344794398,-2.0,2.0
-1,314400,1948.5,1947,1950,3,0.8944271909983413,-1.0,1.0
-1,314500,1948.0,1947,1949,2,0.8944271909983413,-1.5,0.5
-1,314600,1949.5,1948,1951,3,0.8944271909983413,2.0,1.5
-1,314700,1949.5,1949,1950,1,0.8944271909983413,1.0,0.0
-1,314800,1949.5,1948,1951,3,0.707106781184578,1.5,0.0
-1,314900,1948.0,1946,1950,4,0.8215838362560697,-1.5,1.5
-1,315000,1949.5,1948,1951,3,0.6708203932478577,0.0,1.5
-1,315100,1947.5,1947,1948,1,0.974679434479458,-2.0,2.0
-1,315200,1948.5,1947,1950,3,0.8944271909983413,0.5,1.0
-1,315300,1949.5,1948,1951,3,0.8944271909983413,0.0,1.0
-1,315400,1952.5,1951,1954,3,1.8708286933862224,5.0,3.0
-1,315500,1950.5,1949,1952,3,1.9235384061664038,2.0,2.0
-1,315600,1950.0,1948,1952,4,1.4832396974181754,0.5,0.5
-1,315700,1953.5,1952,1955,3,1.7175564037309237,1.0,3.5
-1,315800,1952.5,1951,1954,3,1.4832396974181514,2.0,1.0
-1,315900,1955.0,1954,1956,2,2.0796634343078493,5.0,2.5
-1,316000,1953.5,1952,1955,3,1.8506755523313985,0.0,1.5
-1,316100,1954.0,1953,1955,2,0.908295106227618,1.5,0.5
-1,316200,1955.5,1954,1957,3,1.1937336386301078,0.5,1.5
-1,316300,1956.5,1955,1958,3,1.1937336386301078,3.0,1.0
-1,316400,1956.0,1955,1957,2,1.2942179105533602,2.0,0.5
-1,316500,1956.5,1955,1958,3,1.0368220676650066,1.0,0.5
-1,316600,1956.5,1955,1958,3,0.44721359549672784,0.0,0.0
-1,316700,1955.5,1954,1957,3,0.44721359549672784,-0.5,1.0
-1,316800,1956.0,1954,1958,4,0.4183300132635864,-0.5,0.5
-1,316900,1957.0,1955,1959,4,0.5700877125470476,0.5,1.0
-1,317000,1956.0,1955,1957,2,0.5700877125470476,0.5,1.0
-1,317100,1955.0,1954,1956,2,0.7416198487076482,-1.0,1.0
-1,317200,1956.5,1956,1957,1,0.7416198487076482,-0.5,1.5
-1,317300,1952.5,1951,1954,3,1.7818529681197717,-3.5,4.0
-1,317400,1951.5,1950,1953,3,2.1965882636482528,-3.5,1.0
-1,317500,1953.0,1952,1954,2,2.018662923817949,-3.5,1.5
-1,317600,1956.5,1955,1958,3,2.3452078799111287,4.0,3.5
-1,317700,1956.0,1955,1957,2,2.2192341021165816,4.5,0.5
-1,317800,1954.5,1953,1956,3,2.0796634343078577,1.5,1.5
-1,317900,1953.5,1952,1955,3,1.524795068196776,-3.0,1.0
-1,318000,1954.5,1953,1956,3,1.2247448713904403,-1.5,1.0
-1,318100,1953.5,1953,1954,1,1.0246950765945992,-1.0,1.0
-1,318200,1955.5,1955,1956,1,0.8366600265324466,2.0,2.0
-1,318300,1954.5,1953,1956,3,0.8366600265324466,0.0,1.0
-1,318400,1955.0,1953,1957,4,0.741619848707744,1.5,0.5
-1,318500,1954.5,1953,1956,3,0.741619848707744,-1.0,0.5
-1,318600,1954.0,1953,1955,2,0.5700877125472346,-0.5,0.5
-1,318700,1954.5,1953,1956,3,0.3535533905895256,-0.5,0.5
-1,318800,1954.0,1953,1955,2,0.41833001326388364,-0.5,0.5
-1,318900,1950.0,1948,1952,4,1.9170289512674228,-4.0,4.0
-1,319000,1950.5,1949,1952,3,2.162174831043375,-4.0,0.5
-1,319100,1949.0,1948,1950,2,2.4849547279572985,-5.0,1.5
-1,319200,1948.0,1947,1949,2,2.280350850197666,-2.0,1.0
-1,319300,1948.5,1947,1950,3,1.0368220676650237,-2.0,0.5
-1,319400,1948.5,1947,1950,3,0.9617692030821103,-0.5,0.0
-1,319500,1948.5,1947,1950,3,0.3535533905893749,0.5,0.0
-1,319600,1949.0,1947,1951,4,0.3535533905893749,0.5,0.5
-1,319700,1948.5,1947,1950,3,0.22360679774380798,0.0,0.5
-1,319800,1947.5,1946,1949,3,0.5477225575026727,-1.0,1.0
-1,319900,1949.0,1948,1950,2,0.6123724356935667,0.0,1.5
-1,320000,1948.5,1947,1950,3,0.6123724356935667,0.0,0.5
-1,320100,1949.5,1948,1951,3,0.741619848707744,2.0,1.0
-1,320200,1948.5,1947,1950,3,0.741619848707744,-0.5,1.0
-1,320300,1947.0,1946,1948,2,0.9354143466920573,-1.5,1.5
-1,320400,1948.0,1947,1949,2,0.9082951062277744,-1.5,1.0
-1,320500,1950.0,1949,1951,2,1.1937336386302269,1.5,2.0
-1,320600,1952.5,1951,1954,3,2.1389249636201098,5.5,2.5
-1,320700,1951.0,1950,1952,2,2.224859546128083,3.0,1.5
-1,320800,1952.5,1952,1953,1,1.8907670401181753,2.5,1.5
-1,320900,1954.5,1953,1956,3,1.7102631376479334,2.0,2.0
-1,321000,1955.5,1955,1956,1,1.7888543819990996,4.5,1.0
-1,321100,1954.5,1953,1956,3,1.8165902124577784,2.0,1.0
-1,321200,1954.5,1953,1956,3,1.0954451150091788,0.0,0.0
-1,321300,1953.5,1952,1955,3,0.707106781184779,-2.0,1.0
-1,321400,1954.5,1954,1955,1,0.707106781184779,0.0,1.0
-1,321500,1953.5,1952,1955,3,0.5477225575028674,-1.0,1.0
-1,321600,1954.0,1953,1955,2,0.49999999999747047,0.5,0.5
-1,321700,1954.0,1953,1955,2,0.418330013264011,-0.5,0.0
-1,321800,1954.5,1953,1956,3,0.418330013264011,1.0,0.5
-1,321900,1954.5,1953,1956,3,0.418330013264011,0.5,0.0
-1,322000,1953.0,1951,1955,4,0.6123724356937408,-1.0,1.5
-1,322100,1952.5,1952,1953,1,0.9082951062278722,-2.0,0.5
-1,322200,1953.0,1951,1955,4,0.9354143466921523,-1.5,0.5
-1,322300,1953.0,1951,1955,4,0.7582875444035124,0.0,0.0
-1,322400,1951.5,1950,1953,3,0.6519202405183444,-1.0,1.5
-1,322500,1952.5,1951,1954,3,0.6123724356937408,-0.5,1.0
-1,322600,1951.0,1950,1952,2,0.9082951062278722,-2.0,1.5
-1,322700,1951.0,1949,1953,4,0.9082951062278722,-0.5,0.0
-1,322800,1949.5,1948,1951,3,1.0839741694327587,-3.0,1.5
-1,322900,1950.5,1950,1951,1,1.0839741694327587,-0.5,1.0
-1,323000,1951.0,1950,1952,2,0.6519202405183444,0.0,0.5
-1,323100,1952.0,1951,1953,2,0.9082951062278722,2.5,1.0
-1,323200,1951.5,1950,1953,3,0.9617692030822581,1.0,0.5
-1,323300,1949.0,1947,1951,4,1.1510864433210115,-2.0,2.5
-1,323400,1948.0,1946,1950,4,1.7175564037310065,-4.0,1.0
-1,323500,1947.0,1945,1949,4,2.1794494717697352,-4.5,1.0
-1,323600,1947.5,1947,1948,1,1.7818529681198017,-1.5,0.5
-1,323700,1947.5,1946,1949,3,0.7582875444033484,-0.5,0.0
-1,323800,1949.5,1948,1951,3,0.9617692030821103,2.5,2.0
-1,323900,1950.5,1949,1952,3,1.5165750888093674,3.0,1.0
-1,324000,1951.0,1950,1952,2,1.6431676725146085,3.5,0.5
-1,324100,1950.5,1949,1952,3,1.3964240043758418,1.0,0.5
-1,324200,1951.5,1950,1953,3,0.7416198487076242,1.0,1.0
-1,324300,1954.0,1953,1955,2,1.4577379737103477,3.0,2.5
-1,324400,1954.5,1954,1955,1,1.8234582528802743,4.0,0.5
-1,324500,1952.0,1951,1953,2,1.6955824957804915,0.5,2.5
-1,324600,1952.5,1951,1954,3,1.2942179105534013,-1.5,0.5
-1,324700,1951.0,1949,1953,4,1.4404860290878028,-3.5,1.5
-1,324800,1950.5,1949,1952,3,1.5572411502388075,-1.5,0.5
-1,324900,1946.5,1945,1948,3,2.3717082451256553,-6.0,4.0
-1,325000,1948.0,1947,1949,2,2.413503677228821,-3.0,1.5
-1,325100,1948.0,1947,1949,2,1.8907670401181285,-2.5,0.0
-1,325200,1947.0,1946,1948,2,1.5411035007412828,0.5,1.0
-1,325300,1948.5,1947,1950,3,0.8215838362559615,0.5,1.5
-1,325400,1947.5,1946,1949,3,0.5700877125470164,-0.5,1.0
-1,325500,1945.5,1945,1946,1,1.1510864433208572,-1.5,2.0
-1,325600,1946.5,1945,1948,3,1.1180339887485762,-2.0,1.0
-1,325700,1946.5,1945,1948,3,1.1401754250978497,-1.0,0.0
-1,325800,1945.5,1944,1947,3,0.8366600265323405,0.0,1.0
-1,325900,1945.5,1945,1946,1,0.5477225575025106,-1.0,0.0
-1,326000,1947.0,1946,1948,2,0.6708203932477518,0.5,1.5
-1,326100,1947.0,1945,1949,4,0.7582875444032313,1.5,0.0
-1,326200,1947.5,1946,1949,3,0.9354143466919244,2.0,0.5
-1,326300,1947.0,1946,1948,2,0.7582875444032313,0.0,0.5
-1,326400,1947.5,1946,1949,3,0.27386127874728244,0.5,0.5
-1,326500,1947.5,1946,1949,3,0.27386127874728244,0.0,0.0
-1,326600,1946.5,1945,1948,3,0.44721359549672784,-0.5,1.0
-1,326700,1947.5,1946,1949,3,0.44721359549672784,0.0,1.0
-1,326800,1947.5,1947,1948,1,0.44721359549672784,0.0,0.0
-1,326900,1948.0,1947,1949,2,0.5477225575025106,1.5,0.5
-1,327000,1946.5,1946,1947,1,0.6708203932477782,-1.0,1.5
-1,327100,1947.5,1946,1949,3,0.5477225575025106,0.0,1.0
-1,327200,1948.0,1947,1949,2,0.6123724356934217,0.0,0.5
-1,327300,1947.0,1945,1949,4,0.6519202405180446,0.5,1.0
-1,327400,1947.5,1946,1949,3,0.5700877125470476,0.0,0.5
-1,327500,1949.0,1948,1950,2,0.7582875444032782,1.0,1.5
-1,327600,1948.5,1947,1950,3,0.7905694150402973,1.5,0.5
-1,327700,1948.0,1947,1949,2,0.7905694150402973,0.5,0.5
-1,327800,1948.5,1948,1949,1,0.5700877125470787,-0.5,0.5
-1,327900,1950.0,1949,1951,2,0.7582875444033016,1.5,1.5
-1,328000,1949.5,1948,1951,3,0.8215838362560264,1.5,0.5
-1,328100,1950.0,1949,1951,2,0.9082951062276767,1.5,0.5
-1,328200,1950.5,1949,1952,3,0.7582875444032547,0.5,0.5
-1,328300,1950.5,1949,1952,3,0.4183300132635864,1.0,0.0
-1,328400,1951.0,1949,1953,4,0.5700877125470476,1.0,0.5
-1,328500,1951.0,1950,1952,2,0.41833001326362884,0.5,0.0
-1,328600,1951.5,1950,1953,3,0.41833001326362884,1.0,0.5
-1,328700,1952.5,1951,1954,3,0.7582875444032782,1.5,1.0
-1,328800,1953.0,1952,1954,2,0.9082951062276963,2.0,0.5
-1,328900,1951.0,1950,1952,2,0.9082951062276963,-0.5,2.0
-1,329000,1951.5,1950,1953,3,0.821583836256048,-1.0,0.5
-1,329100,1952.5,1951,1954,3,0.821583836256048,-0.5,1.0
-1,329200,1953.5,1953,1954,1,1.0368220676650408,2.5,1.0
-1,329300,1953.0,1952,1954,2,1.0368220676650408,1.5,0.5
-1,329400,1953.5,1952,1955,3,0.8366600265324254,1.0,0.5
-1,329500,1954.5,1953,1956,3,0.741619848707696,1.0,1.0
-1,329600,1954.0,1953,1955,2,0.5700877125471099,1.0,0.5
-1,329700,1953.0,1952,1954,2,0.6519202405180992,-0.5,1.0
-1,329800,1954.5,1954,1955,1,0.6519202405180992,0.0,1.5
-1,329900,1953.0,1951,1955,4,0.7582875444032782,-1.0,1.5
-1,330000,1953.0,1952,1954,2,0.7071067811845277,0.0,0.0
-1,330100,1954.5,1953,1956,3,0.8215838362560264,0.0,1.5
-1,330200,1953.0,1951,1955,4,0.8215838362560264,0.0,1.5
-1,330300,1952.5,1951,1954,3,0.7582875444032782,-0.5,0.5
-1,330400,1952.0,1951,1953,2,0.9354143466919623,-2.5,0.5
-1,330500,1952.5,1951,1954,3,0.9617692030820919,-0.5,0.5
-1,330600,1952.5,1951,1954,3,0.35355339058932467,0.0,0.0
-1,330700,1950.5,1949,1952,3,0.8660254037828264,-1.5,2.0
-1,330800,1950.5,1949,1952,3,1.024695076594582,-2.0,0.0
-1,330900,1951.5,1950,1953,3,0.9999999999985825,-1.0,1.0
-1,331000,1951.5,1950,1953,3,0.8366600265323829,1.0,0.0
-1,331100,1951.5,1950,1953,3,0.5477225575025755,1.0,0.0
-1,331200,1951.5,1950,1953,3,0.4472135954968073,0.0,0.0
-1,331300,1952.5,1951,1954,3,0.4472135954968073,1.0,1.0
-1,331400,1952.5,1951,1954,3,0.5477225575025755,1.0,0.0
-1,331500,1952.5,1951,1954,3,0.5477225575025755,1.0,0.0
-1,331600,1952.0,1951,1953,2,0.4472135954968073,-0.5,0.5
-1,331700,1952.5,1952,1953,1,0.2236067977436491,0.0,0.5
-1,331800,1952.5,1951,1954,3,0.2236067977436491,0.0,0.0
-1,331900,1952.0,1950,1954,4,0.2738612787474122,0.0,0.5
-1,332000,1951.5,1950,1953,3,0.41833001326362884,-1.0,0.5
-1,332100,1952.0,1951,1953,2,0.41833001326362884,-0.5,0.5
-1,332200,1951.5,1950,1953,3,0.41833001326362884,-0.5,0.5
-1,332300,1948.5,1948,1949,1,1.4747881203742763,-3.0,3.0
-1,332400,1950.5,1949,1952,3,1.3964240043758418,-1.5,2.0
-1,332500,1950.5,1950,1951,1,1.3416407864987738,-1.0,0.0
-1,332600,1951.5,1950,1953,3,1.224744871390368,3.0,1.0
-1,332700,1950.5,1950,1951,1,1.0954451150089681,0.0,1.0
-1,332800,1948.0,1947,1949,2,1.3038404810394055,-2.5,2.5
-1,332900,1948.5,1947,1950,3,1.4832396974181394,-3.0,0.5
-1,333000,1947.5,1946,1949,3,1.7175564037309135,-3.0,1.0
-1,333100,1947.5,1946,1949,3,1.2449899597977192,-0.5,0.0
-1,333200,1947.5,1947,1948,1,0.4472135954968073,-1.0,0.0
-1,333300,1948.5,1947,1950,3,0.5477225575025755,1.0,1.0
-1,333400,1949.5,1949,1950,1,0.8944271909983612,2.0,1.0
-1,333500,1949.0,1948,1950,2,0.8944271909983612,1.5,0.5
-1,333600,1950.5,1950,1951,1,1.1180339887486397,2.0,1.5
-1,333700,1949.5,1948,1951,3,0.7416198487076722,0.0,1.0
-1,333800,1949.5,1948,1951,3,0.5477225575025755,0.5,0.0
-1,333900,1949.0,1948,1950,2,0.6123724356934797,-1.5,0.5
-1,334000,1950.0,1949,1951,2,0.5700877125470787,0.5,1.0
-1,334100,1950.5,1949,1952,3,0.5700877125470787,1.0,0.5
-1,334200,1950.5,1949,1952,3,0.651920240518072,1.5,0.0
-1,334300,1951.5,1950,1953,3,0.9082951062276767,1.5,1.0
-1,334400,1951.5,1950,1953,3,0.6708203932478312,1.0,0.0
-1,334500,1951.5,1951,1952,1,0.5477225575026079,1.0,0.0
-1,334600,1951.5,1950,1953,3,0.447213595496847,0.0,0.0
-1,334700,1951.5,1950,1953,3,0.0,0.0,0.0
-1,334800,1952.0,1951,1953,2,0.22360679774380798,0.5,0.5
-1,334900,1952.5,1952,1953,1,0.4472135954968868,1.0,0.5
-1,335000,1953.5,1952,1955,3,0.8366600265324254,2.0,1.0
-1,335100,1954.5,1953,1956,3,1.204159457878089,2.5,1.0
-1,335200,1956.0,1955,1957,2,1.6046806535872609,3.5,1.5
-1,335300,1956.5,1955,1958,3,1.673320053067335,3.0,0.5
-1,335400,1957.5,1956,1959,3,1.5968719422663116,3.0,1.0
-1,335500,1956.5,1955,1958,3,1.0954451150091626,0.5,1.0
-1,335600,1957.0,1955,1959,4,0.5700877125472968,0.5,0.5
-1,335700,1958.5,1958,1959,1,0.8366600265325104,1.0,1.5
-1,335800,1958.0,1956,1960,4,0.7905694150404321,1.5,0.5
-1,335900,1957.5,1956,1959,3,0.7905694150404321,0.5,0.5
-1,336000,1957.5,1956,1959,3,0.5700877125472656,-1.0,0.0
-1,336100,1957.5,1956,1959,3,0.4472135954970059,-0.5,0.0
-1,336200,1958.5,1957,1960,3,0.4472135954970059,1.0,1.0
-1,336300,1958.5,1957,1960,3,0.5477225575027377,1.0,0.0
-1,336400,1958.5,1957,1960,3,0.5477225575027377,1.0,0.0
-1,336500,1958.5,1957,1960,3,0.4472135954970059,0.0,0.0
-1,336600,1958.0,1957,1959,2,0.22360679774412576,-0.5,0.5
-1,336700,1958.5,1957,1960,3,0.22360679774412576,0.0,0.5
-1,336800,1958.5,1957,1960,3,0.22360679774412576,0.0,0.0
-1,336900,1957.5,1957,1958,1,0.44721359549704565,-0.5,1.0
-1,337000,1958.5,1958,1959,1,0.44721359549704565,0.0,1.0
-1,337100,1958.0,1957,1959,2,0.44721359549704565,-0.5,0.5
-1,337200,1957.0,1955,1959,4,0.6519202405182899,-0.5,1.0
-1,337300,1956.5,1955,1958,3,0.7905694150404771,-2.0,0.5
-1,337400,1956.5,1955,1958,3,0.9082951062278332,-1.5,0.0
-1,337500,1955.5,1954,1957,3,0.9082951062278332,-1.5,1.0
-1,337600,1956.5,1955,1958,3,0.5477225575028349,0.0,1.0
-1,337700,1955.5,1954,1957,3,0.5477225575028349,-1.0,1.0
-1,337800,1956.5,1955,1958,3,0.5477225575028349,1.0,1.0
-1,337900,1956.5,1955,1958,3,0.5477225575028349,0.0,0.0
-1,338000,1955.5,1954,1957,3,0.5477225575028349,0.0,1.0
-1,338100,1956.5,1955,1958,3,0.5477225575028349,0.0,1.0
-1,338200,1955.5,1954,1957,3,0.5477225575028349,-1.0,1.0
-1,338300,1955.5,1954,1957,3,0.5477225575028349,0.0,0.0
-1,338400,1955.5,1954,1957,3,0.4472135954971251,-1.0,0.0
-1,338500,1952.0,1951,1953,2,1.7320508075681451,-3.5,3.5
-1,338600,1953.5,1952,1955,3,1.5968719422663449,-2.0,1.5
-1,338700,1954.0,1952,1956,4,1.4747881203744209,-1.5,0.5
-1,338800,1953.5,1952,1955,3,1.2549900398001095,1.5,0.5
-1,338900,1954.5,1953,1956,3,0.9354143466921523,1.0,1.0
-1,339000,1954.0,1953,1955,2,0.41833001326405345,0.0,0.5
-1,339100,1954.5,1953,1956,3,0.41833001326405345,1.0,0.5
-1,339200,1953.0,1952,1954,2,0.6519202405183717,-1.5,1.5
-1,339300,1953.0,1952,1954,2,0.7582875444035124,-1.0,0.0
-1,339400,1954.5,1953,1956,3,0.7582875444035124,0.0,1.5
-1,339500,1954.5,1953,1956,3,0.821583836256221,1.5,0.0
-1,339600,1953.5,1952,1955,3,0.7582875444035124,0.5,1.0
-1,339700,1955.5,1955,1956,1,0.9746794344796039,1.0,2.0
-1,339800,1955.5,1955,1956,1,0.8366600265325528,1.0,0.0
-1,339900,1951.5,1951,1952,1,1.6733200530673669,-2.0,4.0
-1,340000,1952.5,1951,1954,3,1.7888543819990996,-3.0,1.0
-1,340100,1951.5,1950,1953,3,2.0493901531912737,-4.0,1.0
-1,340200,1951.5,1950,1953,3,1.732050807568104,0.0,0.0
-1,340300,1953.5,1952,1955,3,0.8944271909984407,1.0,2.0
-1,340400,1953.5,1952,1955,3,0.999999999998689,2.0,0.0
-1,340500,1952.5,1951,1954,3,0.999999999998689,1.0,1.0
-1,340600,1953.5,1952,1955,3,0.8944271909984407,0.0,1.0
-1,340700,1954.5,1954,1955,1,0.7071067811846533,1.0,1.0
-1,340800,1953.5,1952,1955,3,0.7071067811846533,1.0,1.0
-1,340900,1954.5,1953,1956,3,0.8366600265324678,1.0,1.0
-1,341000,1954.5,1953,1956,3,0.5477225575027052,0.0,0.0
-1,341100,1954.0,1952,1956,4,0.4472135954969662,0.5,0.5
-1,341200,1953.5,1952,1955,3,0.49999999999732836,-1.0,0.5
-1,341300,1953.0,1952,1954,2,0.6519202405182354,-1.5,0.5
-1,341400,1953.5,1952,1955,3,0.5700877125472656,-0.5,0.5
-1,341500,1953.5,1952,1955,3,0.35355339058957586,0.0,0.0
-1,341600,1952.5,1951,1954,3,0.44721359549704565,-0.5,1.0
-1,341700,1954.5,1954,1955,1,0.7416198487077919,1.0,2.0
-1,341800,1952.5,1951,1954,3,0.8366600265324892,-1.0,2.0
-1,341900,1955.5,1954,1957,3,1.3038404810395008,3.0,3.0
-1,342000,1954.5,1953,1956,3,1.3416407864988664,0.0,1.0
-1,342100,1953.0,1952,1954,2,1.2247448713904694,0.5,1.5
-1,342200,1954.5,1953,1956,3,1.2247448713904694,-1.0,1.5
-1,342300,1954.5,1953,1956,3,0.8944271909983811,0.0,0.0
-1,342400,1956.0,1955,1957,2,1.0606601717785418,3.0,1.5
-1,342500,1955.0,1954,1956,2,1.0839741694326932,0.5,1.0
-1,342600,1955.0,1954,1956,2,0.6123724356936248,0.5,0.0
-1,342700,1957.5,1956,1959,3,1.1937336386302417,1.5,2.5
-1,342800,1955.5,1954,1957,3,1.0368220676651436,0.5,2.0
-1,342900,1954.0,1953,1955,2,1.2942179105534974,-1.0,1.5
-1,343000,1955.0,1954,1956,2,1.2942179105534974,-2.5,1.0
-1,343100,1954.5,1954,1955,1,1.3509256086096812,-1.0,0.5
-1,343200,1955.5,1954,1957,3,0.6519202405182627,1.5,1.0
-1,343300,1956.0,1954,1958,4,0.7905694150404545,1.0,0.5
-1,343400,1956.5,1955,1958,3,0.7905694150404545,2.0,0.5
-1,343500,1956.0,1955,1957,2,0.7582875444034421,0.5,0.5
-1,343600,1956.0,1955,1957,2,0.35355339058957586,0.0,0.0
-1,343700,1956.5,1955,1958,3,0.2738612787478013,0.0,0.5
-1,343800,1956.0,1954,1958,4,0.2738612787478013,0.0,0.5
-1,343900,1957.5,1957,1958,1,0.6519202405182354,1.5,1.5
-1,344000,1957.0,1956,1958,2,0.6519202405182354,0.5,0.5
-1,344100,1959.5,1959,1960,1,1.3509256086096681,3.5,2.5
-1,344200,1957.0,1956,1958,2,1.2942179105534837,-0.5,2.5
-1,344300,1957.5,1956,1959,3,1.0368220676651265,0.5,0.5
-1,344400,1959.0,1958,1960,2,1.1726039399547423,-0.5,1.5
-1,344500,1958.5,1957,1960,3,1.0368220676651265,1.5,0.5
-1,344600,1958.0,1956,1960,4,0.7905694150404321,0.5,0.5
-1,344700,1958.5,1957,1960,3,0.5700877125472656,-0.5,0.5
-1,344800,1958.5,1957,1960,3,0.35355339058957586,0.0,0.0
-1,344900,1959.5,1958,1961,3,0.5477225575028025,1.5,1.0
-1,345000,1960.0,1959,1961,2,0.8215838362561562,1.5,0.5
-1,345100,1959.0,1957,1961,4,0.6519202405182354,0.5,1.0
-1,345200,1959.0,1958,1960,2,0.5700877125472656,-0.5,0.0
-1,345300,1959.0,1958,1960,2,0.4472135954970059,-1.0,0.0
-1,345400,1958.5,1957,1960,3,0.5477225575027377,-0.5,0.5
-1,345500,1957.5,1956,1959,3,0.651920240518181,-1.5,1.0
-1,345600,1958.0,1956,1960,4,0.651920240518181,-1.0,0.5
-1,345700,1957.5,1957,1958,1,0.651920240518181,-1.0,0.5
-1,345800,1957.5,1957,1958,1,0.4472135954968868,0.0,0.0
-1,345900,1958.5,1957,1960,3,0.4472135954968868,0.5,1.0
-1,346000,1959.0,1957,1961,4,0.651920240518181,1.5,0.5
-1,346100,1959.5,1958,1961,3,0.8944271909983811,2.0,0.5
-1,346200,1959.5,1958,1961,3,0.8366600265324254,1.0,0.0
-1,346300,1959.5,1958,1961,3,0.4472135954968868,0.5,0.0
-1,346400,1959.0,1958,1960,2,0.27386127874754185,-0.5,0.5
-1,346500,1959.5,1958,1961,3,0.22360679774380798,0.0,0.5
-1,346600,1959.5,1958,1961,3,0.22360679774380798,0.0,0.0
-1,346700,1958.5,1957,1960,3,0.4472135954968868,-0.5,1.0
-1,346800,1958.5,1957,1960,3,0.4999999999972573,-1.0,0.0
-1,346900,1958.5,1957,1960,3,0.5477225575026727,-1.0,0.0
-1,347000,1957.5,1957,1958,1,0.7071067811846282,-1.0,1.0
-1,347100,1958.0,1956,1960,4,0.44721359549692646,-0.5,0.5
-1,347200,1958.5,1957,1960,3,0.44721359549692646,0.0,0.5
-1,347300,1958.0,1957,1959,2,0.4183300132637987,0.5,0.5
-1,347400,1958.0,1957,1959,2,0.35355339058942514,0.0,0.0
-1,347500,1959.5,1958,1961,3,0.6519202405181537,1.0,1.5
-1,347600,1959.5,1958,1961,3,0.758287544403325,1.5,0.0
-1,347700,1958.0,1957,1959,2,0.821583836256048,0.0,1.5
-1,347800,1959.5,1959,1960,1,0.821583836256048,0.0,1.5
-1,347900,1958.5,1957,1960,3,0.7071067811845528,-1.0,1.0
-1,348000,1959.5,1958,1961,3,0.7071067811845528,1.5,1.0
-1,348100,1960.5,1959,1962,3,0.9746794344794398,1.0,1.0
-1,348200,1959.5,1958,1961,3,0.7071067811845277,1.0,1.0
-1,348300,1960.5,1959,1962,3,0.8366600265323617,1.0,1.0
-1,348400,1960.5,1959,1962,3,0.5477225575025431,0.0,0.0
