timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3
179100,2018,29,,,,,2021,25,,,,
179200,2018,2,2017.0,29.0,,,2021,31,,,,
179300,2017,32,,,,,2021,32,,,,
179400,2018,7,2017.0,25.0,,,2021,25,,,,
179500,2017,29,,,,,2021,29,,,,
179600,2017,23,,,,,2019,4,2021.0,23.0,,
179700,2019,1,2017.0,26.0,,,2020,26,,,,
179800,2017,27,,,,,2020,24,,,,
179900,2017,27,,,,,2019,1,2020.0,27.0,,
180000,2017,24,,,,,2020,24,,,,
180100,2017,26,,,,,2020,26,,,,
180200,2017,24,,,,,2020,24,,,,
180300,2017,24,,,,,2021,24,,,,
180400,2018,8,2017.0,25.0,,,2021,26,,,,
180500,2020,2,2018.0,23.0,,,2021,23,,,,
180600,2018,28,,,,,2021,26,,,,
180700,2018,6,2017.0,24.0,,,2021,25,,,,
180800,2018,30,,,,,2021,30,,,,
180900,2018,27,,,,,2021,27,,,,
181000,2018,32,,,,,2020,1,2021.0,32.0,,
181100,2018,27,,,,,2021,27,,,,
181200,2018,24,,,,,2021,24,,,,
181300,2018,27,,,,,2021,27,,,,
181400,2018,30,,,,,2021,30,,,,
181500,2018,24,,,,,2021,25,,,,
181600,2018,29,,,,,2020,6,2021.0,31.0,,
181700,2018,27,,,,,2021,20,,,,
181800,2018,27,,,,,2021,28,,,,
181900,2017,28,,,,,2019,1,2021.0,28.0,,
182000,2018,25,,,,,2021,25,,,,
182100,2018,30,,,,,2021,32,,,,
182200,2020,1,2018.0,28.0,,,2021,28,,,,
182300,2018,4,2017.0,25.0,,,2021,26,,,,
182400,2017,32,,,,,2021,32,,,,
182500,2018,1,2017.0,20.0,,,2021,20,,,,
182600,2018,1,2017.0,22.0,,,2021,23,,,,
182700,2018,25,,,,,2021,25,,,,
182800,2018,27,,,,,2019,1,2022.0,27.0,,
182900,2019,34,,,,,2022,30,,,,
183000,2019,28,,,,,2022,22,,,,
183100,2021,1,2020.0,3.0,2019.0,21.0,2022,1,2023.0,20.0,,
183200,2019,30,,,,,2023,30,,,,
183300,2020,20,,,,,2023,20,,,,
183400,2020,23,,,,,2023,23,,,,
183500,2019,29,,,,,2021,3,2023.0,29.0,,
183600,2020,3,2019.0,29.0,,,2023,29,,,,
183700,2020,2,2019.0,29.0,,,2023,31,,,,
183800,2020,30,,,,,2023,30,,,,
183900,2019,24,,,,,2021,2,2023.0,24.0,,
184000,2019,26,,,,,2022,26,,,,
184100,2022,1,2019.0,22.0,,,2023,22,,,,
184200,2020,27,,,,,2023,2,2024.0,25.0,,
184300,2021,24,,,,,2024,24,,,,
184400,2021,2,2020.0,27.0,,,2024,29,,,,
184500,2021,1,2020.0,24.0,,,2024,25,,,,
184600,2020,24,,,,,2022,6,2024.0,24.0,,
184700,2022,1,2020.0,24.0,,,2024,24,,,,
184800,2020,23,,,,,2022,5,2023.0,23.0,,
184900,2020,23,,,,,2023,23,,,,
185000,2020,26,,,,,2023,26,,,,
185100,2021,8,2020.0,31.0,,,2023,2,2024.0,29.0,,
185200,2020,26,,,,,2024,26,,,,
185300,2020,28,,,,,2023,1,2024.0,27.0,,
185400,2020,23,,,,,2022,1,2023.0,23.0,,
185500,2020,25,,,,,2023,21,,,,
185600,2020,21,,,,,2023,21,,,,
185700,2020,21,,,,,2023,21,,,,
185800,2020,21,,,,,2023,21,,,,
185900,2020,20,,,,,2022,5,2023.0,20.0,,
186000,2021,26,,,,,2024,26,,,,
186100,2021,28,,,,,2022,4,2025.0,28.0,,
186200,2021,24,,,,,2023,7,2025.0,24.0,,
186300,2021,19,,,,,2024,29,,,,
186400,2021,29,,,,,2024,30,,,,
186500,2021,31,,,,,2025,31,,,,
186600,2021,29,,,,,2023,7,2024.0,2.0,2025.0,27.0
186700,2021,27,,,,,2024,2,2025.0,25.0,,
186800,2022,6,2021.0,20.0,,,2025,20,,,,
186900,2021,31,,,,,2024,31,,,,
187000,2021,31,,,,,2022,3,2023.0,7.0,2024.0,31.0
187100,2021,20,,,,,2024,20,,,,
187200,2021,23,,,,,2023,6,2024.0,23.0,,
187300,2021,27,,,,,2023,7,2024.0,27.0,,
187400,2023,1,2021.0,2.0,2020.0,21.0,2024,23,,,,
187500,2020,21,,,,,2024,21,,,,
187600,2020,24,,,,,2022,2,2024.0,24.0,,
187700,2022,8,2021.0,6.0,2020.0,27.0,2024,27,,,,
187800,2020,21,,,,,2023,21,,,,
187900,2020,26,,,,,2024,26,,,,
188000,2020,29,,,,,2022,2,2024.0,29.0,,
188100,2020,26,,,,,2022,5,2023.0,26.0,,
188200,2020,22,,,,,2023,22,,,,
188300,2020,21,,,,,2023,21,,,,
188400,2020,26,,,,,2023,26,,,,
188500,2019,29,,,,,2023,29,,,,
188600,2020,23,,,,,2023,23,,,,
188700,2020,28,,,,,2023,28,,,,
188800,2020,27,,,,,2023,27,,,,
188900,2020,28,,,,,2023,24,,,,
189000,2020,22,,,,,2023,23,,,,
189100,2021,5,2020.0,26.0,,,2023,26,,,,
189200,2021,2,2019.0,27.0,,,2023,27,,,,
189300,2022,1,2020.0,2.0,2019.0,24.0,2023,26,,,,
189400,2020,37,,,,,2023,30,,,,
189500,2020,20,,,,,2024,20,,,,
189600,2020,22,,,,,2023,22,,,,
189700,2020,22,,,,,2022,4,2023.0,22.0,,
189800,2020,32,,,,,2023,24,,,,
189900,2021,3,2020.0,27.0,,,2022,4,2023.0,27.0,,
190000,2020,17,,,,,2023,26,,,,
190100,2020,21,,,,,2023,1,2024.0,20.0,,
190200,2021,7,2020.0,20.0,,,2024,20,,,,
190300,2020,26,,,,,2022,5,2024.0,26.0,,
190400,2020,27,,,,,2024,27,,,,
190500,2021,3,2020.0,28.0,,,2024,28,,,,
190600,2020,29,,,,,2024,30,,,,
190700,2020,30,,,,,2024,30,,,,
190800,2020,20,,,,,2024,20,,,,
190900,2023,1,2020.0,23.0,,,2024,23,,,,
191000,2020,27,,,,,2024,27,,,,
191100,2020,24,,,,,2023,2,2024.0,22.0,,
191200,2020,22,,,,,2023,22,,,,
191300,2021,6,2020.0,28.0,,,2023,26,,,,
191400,2020,32,,,,,2023,32,,,,
191500,2020,22,,,,,2023,22,,,,
191600,2020,22,,,,,2023,22,,,,
191700,2020,2,2019.0,21.0,,,2023,23,,,,
191800,2022,1,2019.0,31.0,,,2023,31,,,,
191900,2020,4,2019.0,29.0,,,2022,1,2023.0,28.0,,
192000,2019,24,,,,,2022,24,,,,
192100,2019,32,,,,,2023,32,,,,
192200,2019,30,,,,,2023,30,,,,
192300,2020,1,2019.0,23.0,,,2023,24,,,,
192400,2019,21,,,,,2023,21,,,,
192500,2022,1,2019.0,21.0,,,2023,21,,,,
192600,2019,24,,,,,2021,6,2023.0,24.0,,
192700,2019,21,,,,,2023,21,,,,
192800,2019,29,,,,,2023,29,,,,
192900,2020,25,,,,,2023,25,,,,
193000,2019,31,,,,,2022,31,,,,
193100,2019,28,,,,,2022,28,,,,
193200,2019,30,,,,,2022,30,,,,
193300,2019,29,,,,,2022,29,,,,
193400,2018,21,,,,,2022,21,,,,
193500,2018,32,,,,,2021,29,,,,
193600,2018,25,,,,,2021,25,,,,
193700,2018,30,,,,,2020,7,2021.0,30.0,,
193800,2020,1,2018.0,30.0,,,2021,30,,,,
193900,2018,35,,,,,2021,31,,,,
194000,2018,24,,,,,2020,8,2021.0,25.0,,
194100,2020,1,2018.0,25.0,,,2021,25,,,,
194200,2018,33,,,,,2021,32,,,,
194300,2018,29,,,,,2021,30,,,,
194400,2018,30,,,,,2021,30,,,,
194500,2018,34,,,,,2021,31,,,,
194600,2018,30,,,,,2021,31,,,,
194700,2018,25,,,,,2021,25,,,,
194800,2018,25,,,,,2021,22,,,,
194900,2017,25,,,,,2021,25,,,,
195000,2017,29,,,,,2021,29,,,,
195100,2018,2,2017.0,25.0,,,2020,4,2021.0,27.0,,
195200,2018,30,,,,,2021,29,,,,
195300,2018,27,,,,,2021,27,,,,
195400,2018,29,,,,,2021,29,,,,
195500,2018,28,,,,,2021,28,,,,
195600,2018,25,,,,,2021,25,,,,
195700,2018,22,,,,,2020,6,2022.0,22.0,,
195800,2019,2,2018.0,30.0,,,2021,8,2022.0,32.0,,
195900,2019,27,,,,,2022,27,,,,
196000,2021,1,2019.0,22.0,,,2022,22,,,,
196100,2019,24,,,,,2023,24,,,,
196200,2019,22,,,,,2022,1,2023.0,21.0,,
196300,2019,25,,,,,2021,7,2023.0,25.0,,
196400,2019,30,,,,,2023,30,,,,
196500,2022,1,2019.0,27.0,,,2023,27,,,,
196600,2020,23,,,,,2023,23,,,,
196700,2020,29,,,,,2023,26,,,,
196800,2020,28,,,,,2023,2,2024.0,26.0,,
196900,2020,33,,,,,2023,25,,,,
197000,2021,6,2020.0,26.0,,,2023,26,,,,
197100,2020,32,,,,,2023,2,2024.0,30.0,,
197200,2020,30,,,,,2023,30,,,,
197300,2020,25,,,,,2023,1,2024.0,24.0,,
197400,2022,1,2021.0,8.0,2020.0,20.0,2024,20,,,,
197500,2020,22,,,,,2023,23,,,,
197600,2021,3,2020.0,20.0,,,2024,20,,,,
197700,2021,28,,,,,2024,28,,,,
197800,2021,25,,,,,2023,6,2024.0,25.0,,
197900,2021,24,,,,,2023,8,2024.0,24.0,,
198000,2021,28,,,,,2024,20,,,,
198100,2021,28,,,,,2024,28,,,,
198200,2021,23,,,,,2024,23,,,,
198300,2021,29,,,,,2024,29,,,,
198400,2021,30,,,,,2024,30,,,,
198500,2023,1,2021.0,22.0,,,2024,22,,,,
198600,2021,24,,,,,2024,24,,,,
198700,2020,22,,,,,2022,7,2023.0,22.0,,
198800,2021,27,,,,,2024,28,,,,
198900,2020,35,,,,,2021,5,2023.0,27.0,,
199000,2020,25,,,,,2023,25,,,,
199100,2020,26,,,,,2022,3,2023.0,27.0,,
199200,2021,3,2020.0,22.0,,,2023,22,,,,
199300,2020,24,,,,,2022,6,2024.0,24.0,,
199400,2020,23,,,,,2021,4,2024.0,23.0,,
199500,2020,23,,,,,2024,23,,,,
199600,2020,22,,,,,2023,1,2024.0,21.0,,
199700,2020,27,,,,,2023,2,2024.0,25.0,,
199800,2020,21,,,,,2023,21,,,,
199900,2020,32,,,,,2022,7,2023.0,2.0,2024.0,30.0
200000,2023,1,2020.0,29.0,,,2024,29,,,,
200100,2021,27,,,,,2023,3,2024.0,27.0,,
200200,2023,5,2021.0,25.0,,,2024,25,,,,
200300,2020,28,,,,,2021,5,2024.0,28.0,,
200400,2020,24,,,,,2024,24,,,,
200500,2021,22,,,,,2024,22,,,,
200600,2021,28,,,,,2024,28,,,,
200700,2021,21,,,,,2024,21,,,,
200800,2021,22,,,,,2024,22,,,,
200900,2021,26,,,,,2022,3,2024.0,20.0,,
201000,2021,27,,,,,2024,27,,,,
201100,2021,31,,,,,2024,31,,,,
201200,2021,23,,,,,2024,23,,,,
201300,2021,29,,,,,2024,29,,,,
201400,2021,24,,,,,2024,24,,,,
201500,2021,21,,,,,2024,22,,,,
201600,2021,21,,,,,2024,21,,,,
201700,2021,33,,,,,2024,28,,,,
201800,2023,1,2021.0,27.0,,,2024,24,,,,
201900,2022,8,2021.0,26.0,,,2025,28,,,,
202000,2021,25,,,,,2025,25,,,,
202100,2022,10,2021.0,24.0,,,2025,24,,,,
202200,2021,23,,,,,2022,6,2025.0,23.0,,
202300,2022,26,,,,,2024,1,2025.0,26.0,,
202400,2022,28,,,,,2025,21,,,,
202500,2022,4,2021.0,22.0,,,2025,22,,,,
202600,2021,28,,,,,2025,28,,,,
202700,2024,1,2021.0,27.0,,,2025,27,,,,
202800,2022,2,2021.0,24.0,,,2025,24,,,,
202900,2021,30,,,,,2022,4,2025.0,30.0,,
203000,2022,25,,,,,2025,25,,,,
203100,2022,28,,,,,2025,28,,,,
203200,2024,1,2022.0,27.0,,,2025,20,,,,
203300,2021,29,,,,,2025,30,,,,
203400,2022,25,,,,,2024,1,2025.0,25.0,,
203500,2024,3,2022.0,22.0,,,2025,22,,,,
203600,2022,24,,,,,2025,24,,,,
203700,2022,30,,,,,2025,30,,,,
203800,2022,27,,,,,2024,3,2025.0,1.0,2026.0,26.0
203900,2024,1,2022.0,25.0,,,2025,25,,,,
204000,2022,29,,,,,2024,4,2025.0,2.0,2026.0,27.0
204100,2022,24,,,,,2026,24,,,,
204200,2022,20,,,,,2026,20,,,,
204300,2023,1,2022.0,24.0,,,2025,3,2026.0,25.0,,
204400,2023,1,2022.0,26.0,,,2026,27,,,,
204500,2024,4,2023.0,27.0,,,2027,27,,,,
204600,2023,31,,,,,2026,31,,,,
204700,2023,5,2022.0,30.0,,,2026,30,,,,
204800,2022,25,,,,,2025,25,,,,
204900,2022,27,,,,,2025,27,,,,
205000,2022,24,,,,,2025,1,2026.0,23.0,,
205100,2022,24,,,,,2026,24,,,,
205200,2022,24,,,,,2025,20,,,,
205300,2022,23,,,,,2025,23,,,,
205400,2022,22,,,,,2024,5,2025.0,22.0,,
205500,2021,23,,,,,2023,3,2025.0,23.0,,
205600,2021,25,,,,,2025,25,,,,
205700,2021,22,,,,,2025,22,,,,
205800,2021,27,,,,,2022,3,2024.0,24.0,,
205900,2021,23,,,,,2024,23,,,,
206000,2021,24,,,,,2023,1,2024.0,25.0,,
206100,2021,24,,,,,2024,24,,,,
206200,2021,25,,,,,2023,4,2024.0,25.0,,
206300,2020,23,,,,,2021,3,2023.0,23.0,,
206400,2022,8,2020.0,23.0,,,2024,23,,,,
206500,2020,31,,,,,2024,31,,,,
206600,2020,27,,,,,2023,22,,,,
206700,2020,28,,,,,2023,28,,,,
206800,2020,21,,,,,2021,4,2022.0,2.0,2023.0,23.0
206900,2020,22,,,,,2023,22,,,,
207000,2020,25,,,,,2023,25,,,,
207100,2020,21,,,,,2023,21,,,,
207200,2020,20,,,,,2023,30,,,,
207300,2020,24,,,,,2023,24,,,,
207400,2020,22,,,,,2022,6,2023.0,22.0,,
207500,2020,31,,,,,2023,28,,,,
207600,2019,25,,,,,2020,4,2023.0,25.0,,
207700,2020,23,,,,,2023,23,,,,
207800,2020,1,2019.0,23.0,,,2022,6,2023.0,24.0,,
207900,2020,23,,,,,2023,24,,,,
208000,2022,1,2020.0,31.0,,,2023,30,,,,
208100,2020,24,,,,,2023,24,,,,
208200,2020,24,,,,,2023,24,,,,
208300,2021,5,2020.0,22.0,,,2024,22,,,,
208400,2021,30,,,,,2024,30,,,,
208500,2021,27,,,,,2025,27,,,,
208600,2021,25,,,,,2023,5,2024.0,25.0,,
208700,2021,20,,,,,2022,2,2024.0,20.0,,
208800,2023,1,2022.0,1.0,2021.0,28.0,2025,28,,,,
208900,2021,23,,,,,2023,2,2024.0,1.0,2025.0,22.0
209000,2021,22,,,,,2024,22,,,,
209100,2021,29,,,,,2023,2,2024.0,29.0,,
209200,2021,24,,,,,2023,5,2024.0,24.0,,
209300,2021,24,,,,,2024,2,2025.0,22.0,,
209400,2021,25,,,,,2024,24,,,,
209500,2021,23,,,,,2024,23,,,,
209600,2021,25,,,,,2024,25,,,,
209700,2021,23,,,,,2023,1,2024.0,2.0,2025.0,21.0
209800,2021,28,,,,,2024,28,,,,
209900,2021,29,,,,,2024,29,,,,
210000,2020,28,,,,,2022,3,2024.0,28.0,,
210100,2021,27,,,,,2023,5,2024.0,27.0,,
210200,2023,1,2021.0,26.0,,,2024,26,,,,
210300,2021,25,,,,,2024,25,,,,
210400,2021,28,,,,,2024,28,,,,
210500,2020,26,,,,,2024,26,,,,
210600,2021,1,2020.0,26.0,,,2022,6,2024.0,27.0,,
210700,2021,1,2020.0,26.0,,,2024,27,,,,
210800,2021,26,,,,,2024,23,,,,
210900,2021,30,,,,,2024,25,,,,
211000,2021,23,,,,,2024,23,,,,
211100,2021,31,,,,,2024,31,,,,
211200,2020,29,,,,,2024,29,,,,
211300,2021,27,,,,,2024,27,,,,
211400,2021,1,2020.0,24.0,,,2024,25,,,,
211500,2021,29,,,,,2024,29,,,,
211600,2022,4,2021.0,3.0,2020.0,25.0,2024,27,,,,
211700,2020,23,,,,,2024,23,,,,
211800,2020,24,,,,,2023,24,,,,
211900,2020,25,,,,,2023,25,,,,
212000,2020,28,,,,,2023,23,,,,
212100,2020,24,,,,,2023,24,,,,
212200,2020,24,,,,,2023,24,,,,
212300,2020,29,,,,,2022,2,2023.0,30.0,,
212400,2020,26,,,,,2023,26,,,,
212500,2019,29,,,,,2023,29,,,,
212600,2022,1,2020.0,27.0,,,2024,27,,,,
212700,2020,25,,,,,2023,25,,,,
212800,2020,27,,,,,2023,27,,,,
212900,2020,29,,,,,2023,29,,,,
213000,2020,26,,,,,2024,26,,,,
213100,2021,28,,,,,2024,28,,,,
213200,2020,28,,,,,2024,28,,,,
213300,2021,23,,,,,2024,23,,,,
213400,2021,1,2020.0,26.0,,,2024,28,,,,
213500,2020,29,,,,,2024,29,,,,
213600,2020,25,,,,,2024,25,,,,
213700,2020,25,,,,,2024,25,,,,
213800,2020,32,,,,,2022,8,2023.0,32.0,,
213900,2020,29,,,,,2024,29,,,,
214000,2020,24,,,,,2022,5,2024.0,24.0,,
214100,2022,1,2021.0,6.0,2020.0,23.0,2023,2,2024.0,21.0,,
214200,2020,22,,,,,2022,3,2024.0,22.0,,
214300,2021,4,2020.0,28.0,,,2024,28,,,,
214400,2020,28,,,,,2023,28,,,,
214500,2020,31,,,,,2023,2,2024.0,29.0,,
214600,2020,27,,,,,2023,22,,,,
214700,2022,1,2019.0,30.0,,,2023,30,,,,
214800,2020,4,2019.0,23.0,,,2023,25,,,,
214900,2020,30,,,,,2023,30,,,,
215000,2020,30,,,,,2023,31,,,,
215100,2020,27,,,,,2023,29,,,,
215200,2022,8,2020.0,32.0,,,2023,32,,,,
215300,2019,21,,,,,2023,21,,,,
215400,2022,1,2020.0,27.0,,,2023,27,,,,
215500,2019,20,,,,,2023,20,,,,
215600,2021,4,2019.0,27.0,,,2023,27,,,,
215700,2020,33,,,,,2021,6,2023.0,26.0,,
215800,2020,25,,,,,2022,2,2023.0,25.0,,
215900,2021,6,2019.0,25.0,,,2023,25,,,,
216000,2019,21,,,,,2021,3,2023.0,21.0,,
216100,2019,20,,,,,2023,21,,,,
216200,2020,32,,,,,2023,32,,,,
216300,2019,32,,,,,2022,27,,,,
216400,2019,29,,,,,2021,4,2022.0,29.0,,
216500,2019,25,,,,,2022,25,,,,
216600,2019,29,,,,,2022,29,,,,
216700,2019,31,,,,,2022,31,,,,
216800,2019,32,,,,,2021,3,2022.0,32.0,,
216900,2019,27,,,,,2022,27,,,,
217000,2020,1,2019.0,27.0,,,2023,28,,,,
217100,2020,24,,,,,2023,24,,,,
217200,2020,1,2019.0,20.0,,,2023,21,,,,
217300,2019,26,,,,,2020,4,2023.0,27.0,,
217400,2020,24,,,,,2023,24,,,,
217500,2020,29,,,,,2023,1,2024.0,28.0,,
217600,2020,22,,,,,2022,6,2023.0,1.0,2024.0,21.0
217700,2020,23,,,,,2024,22,,,,
217800,2021,9,2020.0,26.0,,,2024,26,,,,
217900,2020,25,,,,,2022,3,2023.0,25.0,,
218000,2021,6,2020.0,24.0,,,2024,24,,,,
218100,2020,23,,,,,2023,1,2024.0,22.0,,
218200,2021,25,,,,,2024,26,,,,
218300,2021,25,,,,,2024,25,,,,
218400,2021,30,,,,,2024,24,,,,
218500,2021,30,,,,,2024,30,,,,
218600,2021,27,,,,,2024,21,,,,
218700,2021,24,,,,,2024,24,,,,
218800,2021,27,,,,,2024,26,,,,
218900,2021,21,,,,,2024,21,,,,
219000,2021,2,2020.0,23.0,,,2022,6,2024.0,25.0,,
219100,2021,30,,,,,2023,7,2024.0,30.0,,
219200,2023,1,2021.0,29.0,,,2024,24,,,,
219300,2023,7,2022.0,5.0,2021.0,26.0,2024,26,,,,
219400,2023,1,2021.0,27.0,,,2024,23,,,,
219500,2021,23,,,,,2024,22,,,,
219600,2021,30,,,,,2024,30,,,,
219700,2021,22,,,,,2024,22,,,,
219800,2020,27,,,,,2022,7,2024.0,27.0,,
219900,2021,30,,,,,2024,1,2025.0,30.0,,
220000,2023,1,2021.0,31.0,,,2024,31,,,,
220100,2021,24,,,,,2024,24,,,,
220200,2021,24,,,,,2024,24,,,,
220300,2021,22,,,,,2024,22,,,,
220400,2021,26,,,,,2024,24,,,,
220500,2021,28,,,,,2023,3,2024.0,29.0,,
220600,2021,25,,,,,2024,25,,,,
220700,2021,29,,,,,2024,29,,,,
220800,2021,25,,,,,2022,5,2024.0,26.0,,
220900,2020,23,,,,,2022,6,2024.0,23.0,,
221000,2020,30,,,,,2022,2,2024.0,31.0,,
221100,2022,1,2020.0,24.0,,,2024,24,,,,
221200,2021,2,2020.0,26.0,,,2024,26,,,,
221300,2020,27,,,,,2023,1,2024.0,26.0,,
221400,2020,27,,,,,2023,27,,,,
221500,2020,24,,,,,2023,24,,,,
221600,2020,22,,,,,2021,5,2023.0,23.0,,
221700,2020,26,,,,,2023,26,,,,
221800,2021,1,2020.0,29.0,,,2023,2,2024.0,27.0,,
221900,2020,21,,,,,2024,21,,,,
222000,2020,26,,,,,2022,3,2023.0,2.0,2024.0,24.0
222100,2022,5,2021.0,6.0,2020.0,26.0,2024,26,,,,
222200,2020,22,,,,,2022,8,2023.0,22.0,,
222300,2021,21,,,,,2024,21,,,,
222400,2021,32,,,,,2024,32,,,,
222500,2021,9,2020.0,24.0,,,2024,25,,,,
222600,2021,21,,,,,2024,21,,,,
222700,2021,26,,,,,2024,26,,,,
222800,2020,22,,,,,2024,22,,,,
222900,2020,26,,,,,2022,3,2024.0,26.0,,
223000,2020,30,,,,,2022,4,2024.0,30.0,,
223100,2020,28,,,,,2023,1,2024.0,27.0,,
223200,2020,30,,,,,2024,30,,,,
223300,2021,3,2020.0,21.0,,,2024,21,,,,
223400,2020,31,,,,,2022,1,2023.0,2.0,2024.0,29.0
223500,2022,1,2020.0,31.0,,,2023,2,2024.0,29.0,,
223600,2022,1,2020.0,31.0,,,2023,2,2024.0,29.0,,
223700,2021,6,2020.0,27.0,,,2024,27,,,,
223800,2021,3,2020.0,21.0,,,2024,21,,,,
223900,2020,31,,,,,2021,4,2023.0,2.0,2024.0,29.0
224000,2020,22,,,,,2022,8,2023.0,2.0,2024.0,20.0
224100,2020,26,,,,,2024,26,,,,
224200,2020,30,,,,,2021,5,2023.0,30.0,,
224300,2020,28,,,,,2022,1,2023.0,28.0,,
224400,2020,29,,,,,2023,30,,,,
224500,2020,28,,,,,2023,28,,,,
224600,2020,28,,,,,2023,24,,,,
224700,2020,30,,,,,2023,30,,,,
224800,2022,9,2020.0,23.0,,,2023,23,,,,
224900,2020,20,,,,,2023,20,,,,
225000,2020,22,,,,,2022,1,2023.0,22.0,,
225100,2020,22,,,,,2023,23,,,,
225200,2020,28,,,,,2023,28,,,,
225300,2020,23,,,,,2023,23,,,,
225400,2020,23,,,,,2023,23,,,,
225500,2020,36,,,,,2023,28,,,,
225600,2020,29,,,,,2023,21,,,,
225700,2020,30,,,,,2023,30,,,,
225800,2020,22,,,,,2022,1,2023.0,22.0,,
225900,2020,27,,,,,2023,27,,,,
226000,2020,32,,,,,2023,32,,,,
226100,2020,27,,,,,2023,27,,,,
226200,2020,25,,,,,2022,6,2023.0,25.0,,
226300,2020,29,,,,,2023,29,,,,
226400,2022,8,2020.0,27.0,,,2024,27,,,,
226500,2021,30,,,,,2024,30,,,,
226600,2021,30,,,,,2024,30,,,,
226700,2021,25,,,,,2024,26,,,,
226800,2021,30,,,,,2024,29,,,,
226900,2021,23,,,,,2024,1,2025.0,23.0,,
227000,2021,25,,,,,2024,25,,,,
227100,2021,23,,,,,2023,3,2024.0,23.0,,
227200,2021,23,,,,,2024,23,,,,
227300,2021,31,,,,,2024,31,,,,
227400,2021,27,,,,,2023,7,2024.0,27.0,,
227500,2021,31,,,,,2023,7,2024.0,31.0,,
227600,2021,26,,,,,2024,28,,,,
227700,2021,21,,,,,2024,21,,,,
227800,2020,28,,,,,2022,6,2024.0,28.0,,
227900,2021,2,2020.0,22.0,,,2024,24,,,,
228000,2020,29,,,,,2024,29,,,,
228100,2021,25,,,,,2024,20,,,,
228200,2020,29,,,,,2023,29,,,,
228300,2020,31,,,,,2024,31,,,,
228400,2021,23,,,,,2024,23,,,,
228500,2021,31,,,,,2022,4,2024.0,31.0,,
228600,2021,25,,,,,2024,25,,,,
228700,2022,3,2021.0,31.0,,,2024,31,,,,
228800,2021,19,,,,,2024,20,,,,
228900,2021,28,,,,,2023,3,2024.0,28.0,,
229000,2021,23,,,,,2024,24,,,,
229100,2020,24,,,,,2024,24,,,,
229200,2020,30,,,,,2021,1,2024.0,30.0,,
229300,2020,23,,,,,2022,1,2024.0,23.0,,
229400,2020,25,,,,,2024,25,,,,
229500,2020,26,,,,,2024,26,,,,
229600,2020,27,,,,,2024,27,,,,
229700,2020,27,,,,,2024,27,,,,
229800,2020,27,,,,,2023,2,2024.0,25.0,,
229900,2020,27,,,,,2024,28,,,,
230000,2020,28,,,,,2024,28,,,,
230100,2020,23,,,,,2023,24,,,,
230200,2020,20,,,,,2023,20,,,,
230300,2020,23,,,,,2023,23,,,,
230400,2020,24,,,,,2023,23,,,,
230500,2020,28,,,,,2023,28,,,,
230600,2020,23,,,,,2023,23,,,,
230700,2020,26,,,,,2023,2,2024.0,24.0,,
230800,2020,27,,,,,2021,1,2022.0,7.0,2024.0,27.0
230900,2020,27,,,,,2024,27,,,,
231000,2022,1,2021.0,3.0,2020.0,31.0,2023,1,2024.0,30.0,,
231100,2021,6,2020.0,25.0,,,2024,25,,,,
231200,2021,2,2020.0,23.0,,,2024,25,,,,
231300,2021,5,2020.0,24.0,,,2024,24,,,,
231400,2021,29,,,,,2023,6,2024.0,29.0,,
231500,2023,1,2021.0,30.0,,,2024,30,,,,
231600,2021,30,,,,,2023,2,2024.0,30.0,,
231700,2021,29,,,,,2024,21,,,,
231800,2021,26,,,,,2024,26,,,,
231900,2021,28,,,,,2024,28,,,,
232000,2021,32,,,,,2024,32,,,,
232100,2021,10,2020.0,27.0,,,2024,29,,,,
232200,2021,21,,,,,2024,21,,,,
232300,2021,26,,,,,2023,7,2024.0,26.0,,
232400,2021,31,,,,,2024,32,,,,
232500,2021,22,,,,,2024,22,,,,
232600,2020,27,,,,,2024,27,,,,
232700,2020,29,,,,,2024,29,,,,
232800,2021,1,2020.0,29.0,,,2022,1,2024.0,30.0,,
232900,2021,2,2020.0,26.0,,,2024,28,,,,
233000,2021,25,,,,,2023,7,2024.0,25.0,,
233100,2023,1,2021.0,30.0,,,2024,30,,,,
233200,2021,23,,,,,2023,5,2024.0,23.0,,
233300,2021,26,,,,,2024,26,,,,
233400,2021,22,,,,,2024,22,,,,
233500,2021,30,,,,,2024,22,,,,
233600,2022,5,2021.0,23.0,,,2024,23,,,,
233700,2021,23,,,,,2023,7,2024.0,23.0,,
233800,2021,21,,,,,2024,21,,,,
233900,2021,1,2020.0,27.0,,,2024,28,,,,
234000,2021,6,2020.0,23.0,,,2024,25,,,,
234100,2021,23,,,,,2024,23,,,,
234200,2021,28,,,,,2023,4,2024.0,28.0,,
234300,2021,26,,,,,2024,26,,,,
234400,2021,27,,,,,2024,27,,,,
234500,2021,20,,,,,2023,5,2024.0,20.0,,
234600,2021,29,,,,,2025,29,,,,
234700,2021,27,,,,,2024,2,2025.0,25.0,,
234800,2023,5,2021.0,24.0,,,2024,24,,,,
234900,2021,31,,,,,2024,26,,,,
235000,2021,31,,,,,2023,1,2024.0,31.0,,
235100,2021,30,,,,,2023,2,2024.0,30.0,,
235200,2021,33,,,,,2024,30,,,,
235300,2021,29,,,,,2024,29,,,,
235400,2021,30,,,,,2024,26,,,,
